gene,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000091527,CDV3,1037.315319,-0.619605232,0.179787442,-3.446320979,0.000568275,0.00619487
ENSG00000146574,CCZ1B,322.9278311,-0.720801072,0.209175834,-3.445909882,0.00056914,0.006197338
ENSG00000244953,ENSG00000244953,470.9614242,1.248771974,0.362378822,3.446040159,0.000568866,0.006197338
ENSG00000130935,NOL11,246.6641753,-0.808177742,0.234587122,-3.445107023,0.000570833,0.006212426
ENSG00000011009,LYPLA2,271.5380518,-0.759688929,0.220558005,-3.444395179,0.000572339,0.006225453
ENSG00000112640,PPP2R5D,311.9199097,-0.663570494,0.19267452,-3.443997128,0.000573182,0.00623127
ENSG00000166913,YWHAB,862.4722501,-0.544654733,0.158200436,-3.44281437,0.000575694,0.006248806
ENSG00000174721,FGFBP3,27.15812531,2.433442148,0.7068172,3.442816825,0.000575689,0.006248806
ENSG00000224785,ENSG00000224785,149.4086847,-0.965952454,0.280571686,-3.442800905,0.000575723,0.006248806
ENSG00000224078,SNHG14,326.9444534,1.156672356,0.336038498,3.442082864,0.000577253,0.006262052
ENSG00000128805,ARHGAP22,122.1614598,1.54513997,0.449015727,3.441171163,0.000579202,0.006279818
ENSG00000175467,SART1,243.22843,-0.857388329,0.249240903,-3.439998483,0.000581717,0.006303707
ENSG00000166266,CUL5,472.1477425,-0.675508678,0.196379558,-3.439811576,0.000582119,0.00630468
ENSG00000103035,PSMD7,1309.476521,-0.543246394,0.157948216,-3.439395572,0.000583015,0.006310993
ENSG00000234241,ENSG00000234241,220.7525197,-0.7428561,0.216022641,-3.438788166,0.000584324,0.006321781
ENSG00000225818,ENSG00000225818,22.90630207,2.056760074,0.598211582,3.438181635,0.000585635,0.006332567
ENSG00000136720,HS6ST1,290.8452541,-0.653163955,0.190007712,-3.437565489,0.000586969,0.006343597
ENSG00000131914,LIN28A,190.4023376,-0.768446188,0.223561498,-3.437292179,0.000587561,0.006346606
ENSG00000099381,SETD1A,2904.641474,0.624846613,0.181800541,3.436989842,0.000588218,0.006350299
ENSG00000233370,ACTR1AP1,140.2664226,-0.990379251,0.288166279,-3.43683256,0.000588559,0.006350593
ENSG00000114491,UMPS,293.9766649,-0.763568158,0.222245209,-3.43570132,0.000591022,0.006373762
ENSG00000108950,FAM20A,63.51892359,1.96714621,0.572627593,3.435297625,0.000591903,0.006379859
ENSG00000112893,MAN2A1,80.57895698,-1.118952588,0.326043416,-3.431912846,0.00059934,0.006456571
ENSG00000114446,IFT57,92.84416707,-1.134883481,0.330822676,-3.430488789,0.000602495,0.006487097
ENSG00000120278,PLEKHG1,54.0972592,1.226056491,0.357480109,3.429719476,0.000604206,0.00650205
ENSG00000161202,DVL3,391.9148717,-0.695077885,0.202709302,-3.428939266,0.000605945,0.006517298
ENSG00000207972,MIR638,79.09033045,-4.647806064,1.355781625,-3.428137672,0.000607737,0.006532568
ENSG00000265185,SNORD3B-1,36.53327814,2.422526633,0.70668494,3.428015081,0.000608012,0.006532568
ENSG00000057608,GDI2,1017.110745,-0.59412048,0.173335126,-3.427582711,0.000608981,0.006539502
ENSG00000094804,CDC6,97.25585675,-1.001071931,0.292155271,-3.426506489,0.000611399,0.006561983
ENSG00000197043,ANXA6,418.4653128,-0.703144893,0.205309981,-3.424796435,0.00061526,0.006599916
ENSG00000168283,BMI1,1271.786851,-0.570482493,0.166593646,-3.424395265,0.000616169,0.006606159
ENSG00000260465,ENSG00000260465,14.29997513,4.442264862,1.29799713,3.422399604,0.00062071,0.006651313
ENSG00000141076,UTP4,190.7323245,-0.809448028,0.236536472,-3.422085484,0.000621428,0.006655471
ENSG00000237499,WAKMAR2,44.31107601,1.535561186,0.448779488,3.421638525,0.00062245,0.006662888
ENSG00000122565,CBX3,568.4225149,-0.636672032,0.186111055,-3.420925383,0.000624085,0.00667331
ENSG00000154736,ADAMTS5,128.6305711,1.01094429,0.295507452,3.421044998,0.00062381,0.00667331
ENSG00000102302,FGD1,419.3966834,-0.618376524,0.180791389,-3.42038704,0.000625321,0.006682994
ENSG00000234700,MTCO1P8,194.0278507,0.840743149,0.245922344,3.418734294,0.000629131,0.00672016
ENSG00000285205,ENSG00000285205,29.98086814,3.369266614,0.986124974,3.416673042,0.000633914,0.006767665
ENSG00000164951,PDP1,351.8046082,-0.649546662,0.190208137,-3.414925738,0.000637994,0.006807629
ENSG00000114861,FOXP1,507.1439041,0.563857074,0.165134166,3.414539149,0.0006389,0.006810328
ENSG00000255540,ENSG00000255540,16.24107176,3.707402588,1.085772412,3.414530105,0.000638921,0.006810328
ENSG00000070444,MNT,211.6724798,0.725332084,0.212456231,3.41403065,0.000640094,0.006819227
ENSG00000160460,SPTBN4,247.3911123,0.716261399,0.209821155,3.413675805,0.000640928,0.006820918
ENSG00000198804,MT-CO1,995.1737283,0.623635368,0.182684678,3.413725625,0.000640811,0.006820918
ENSG00000251246,EFNA4-EFNA3,406.7874785,0.919333559,0.269333162,3.413369341,0.000641649,0.006824998
ENSG00000012232,EXTL3,195.9911821,-0.758942563,0.222467005,-3.411483703,0.000646104,0.006868762
ENSG00000067225,PKM,2197.603972,-0.580291702,0.170196614,-3.409537291,0.000650732,0.006910716
ENSG00000117226,GBP3,101.0676733,1.128296602,0.330923772,3.409536266,0.000650734,0.006910716
ENSG00000187735,TCEA1,547.7726891,0.583403812,0.171212915,3.407475497,0.000655668,0.006959452
ENSG00000125691,RPL23,938.3275819,-0.596819267,0.175168354,-3.407118092,0.000656527,0.006964912
ENSG00000033327,GAB2,114.1807128,1.018874152,0.29906756,3.406836069,0.000657206,0.006968452
ENSG00000164292,RHOBTB3,337.5472172,-0.63973196,0.187846261,-3.405614548,0.000660153,0.006992361
ENSG00000212135,SNORD67,20.70493583,2.228944787,0.654475349,3.405697085,0.000659954,0.006992361
ENSG00000213516,RBMXL1,287.3019825,-0.803523728,0.235971563,-3.405171869,0.000661224,0.007000036
ENSG00000114125,RNF7,298.9995026,-0.731675149,0.214910644,-3.4045552,0.000662719,0.007012185
ENSG00000075461,CACNG4,94.09111732,1.944085297,0.571114333,3.404021197,0.000664016,0.00702223
ENSG00000112578,BYSL,220.2552216,-0.821757755,0.241438491,-3.403590508,0.000665064,0.00702963
ENSG00000165527,ARF6,1401.623554,-0.567950723,0.166891241,-3.403118815,0.000666213,0.007035791
ENSG00000198930,CSAG1,76.88114173,1.491908125,0.438401248,3.403065415,0.000666343,0.007035791
ENSG00000166833,NAV2,293.228535,0.822673807,0.241763258,3.402807413,0.000666973,0.007037807
ENSG00000227745,ENSG00000227745,76.87076571,-1.143068686,0.335929746,-3.402701609,0.000667231,0.007037807
ENSG00000170759,KIF5B,841.6927258,-0.59028247,0.173487855,-3.402442601,0.000667864,0.007040804
ENSG00000253954,HMGN1P38,116.85093,-1.050573677,0.308814774,-3.401954069,0.000669059,0.007049723
ENSG00000116016,EPAS1,406.4033708,0.857169052,0.252002299,3.401433458,0.000670334,0.007056331
ENSG00000251235,SNRPCP2,27.68024832,-1.806321717,0.531050396,-3.401412993,0.000670385,0.007056331
ENSG00000236543,ENSG00000236543,93.68687329,-1.000777911,0.294332797,-3.400157649,0.00067347,0.007085116
ENSG00000059573,ALDH18A1,518.2550205,0.704924857,0.207389617,3.399036406,0.000676237,0.007110523
ENSG00000198153,ZNF849P,12.57936536,2.826409104,0.83172011,3.398269527,0.000678136,0.007126776
ENSG00000200879,SNORD14E,129.6601214,1.223211181,0.360072361,3.397126009,0.000680976,0.007152904
ENSG00000164362,TERT,157.7479712,1.043967521,0.307420409,3.395895297,0.000684045,0.007181408
ENSG00000118965,WDR35,63.69452429,-1.232284959,0.363013345,-3.394599607,0.00068729,0.007211729
ENSG00000124920,MYRF,122.5583991,1.531529167,0.451245318,3.394005668,0.000688783,0.007223635
ENSG00000188976,NOC2L,419.2360095,-0.71462983,0.210650059,-3.392497654,0.000692585,0.007259745
ENSG00000259384,GH1,18.73478303,2.547987939,0.751178813,3.391985898,0.00069388,0.007269546
ENSG00000071537,SEL1L,350.6505644,0.803614988,0.236954222,3.391435626,0.000695275,0.007276611
ENSG00000091656,ZFHX4,918.3120411,-0.573555989,0.169115129,-3.391511995,0.000695081,0.007276611
ENSG00000084623,EIF3I,700.9042205,-0.547946149,0.161587785,-3.391012184,0.00069635,0.007284088
ENSG00000165916,PSMC3,605.1240555,-0.712750394,0.210278225,-3.389558732,0.000700052,0.007319023
ENSG00000140107,SLC25A47,24.64010045,3.553343785,1.048435058,3.389188256,0.000700999,0.007325128
ENSG00000060069,CTDP1,138.0143848,-1.011200595,0.298511867,-3.387472009,0.000705399,0.007360959
ENSG00000167085,PHB1,493.66284,-0.758499576,0.223916293,-3.387424672,0.000705521,0.007360959
ENSG00000221514,SNORD111B,30.50933454,1.743512855,0.514662333,3.387683037,0.000704857,0.007360959
ENSG00000165637,VDAC2,565.6503328,-0.691928665,0.204320322,-3.386489704,0.000707929,0.007382274
ENSG00000150401,DCUN1D2,140.0292579,0.818933991,0.241971684,3.384420763,0.000713286,0.007434295
ENSG00000135083,CCNJL,65.57587289,1.130372756,0.3340575,3.383767028,0.000714986,0.007444336
ENSG00000198218,QRICH1,573.3307034,-0.595610633,0.176013417,-3.383893352,0.000714658,0.007444336
ENSG00000117479,SLC19A2,50.82849005,1.398646575,0.413374314,3.383486897,0.000715716,0.007448095
ENSG00000110619,CARS1,401.6357241,0.608574236,0.180224699,3.376752695,0.00073347,0.007628915
ENSG00000177119,ANO6,243.2481188,-0.759578046,0.224985267,-3.376123503,0.000735149,0.007640288
ENSG00000239888,RN7SL792P,19.81072085,2.864922148,0.848631868,3.375930432,0.000735665,0.007640288
ENSG00000293211,ENSG00000293211,68.19239288,-1.339960495,0.396917343,-3.375918234,0.000735698,0.007640288
ENSG00000196177,ACADSB,306.7234048,0.710884748,0.210611628,3.375334759,0.00073726,0.007652572
ENSG00000100577,GSTZ1,92.41256724,1.166113196,0.345590676,3.37426116,0.000740141,0.007678537
ENSG00000084463,WBP11,316.9640492,-0.698489127,0.207060567,-3.373356591,0.000742577,0.007699854
ENSG00000239137,ENSG00000239137,20.70703937,2.150617619,0.637570223,3.373146269,0.000743145,0.007701785
ENSG00000163875,MEAF6,126.4548455,-1.047100093,0.310491013,-3.372400649,0.00074516,0.007718708
ENSG00000165030,NFIL3,54.24760764,1.410071452,0.418150634,3.372161459,0.000745807,0.007721455
ENSG00000175147,TMEM51-AS1,129.0565073,1.583649637,0.469951077,3.369818085,0.000752178,0.007783426
ENSG00000242170,RN7SL329P,17.94927379,2.551314054,0.757165396,3.369559766,0.000752884,0.007786736
ENSG00000164056,SPRY1,86.80623276,-1.052889828,0.312495209,-3.369299105,0.000753596,0.007790116
ENSG00000233503,HNRNPLP1,110.1433396,-1.095465316,0.325176212,-3.368835954,0.000754863,0.007799226
ENSG00000198925,ATG9A,496.5043913,0.656114307,0.194866157,3.366999781,0.000759907,0.007847327
ENSG00000185347,TEDC1,293.6934566,0.681471284,0.202516187,3.365021297,0.000765378,0.007898526
ENSG00000253190,ENSG00000253190,40.54154139,1.518080455,0.451148515,3.364923973,0.000765648,0.007898526
ENSG00000261399,MAPK8IP3-AS1,78.63648807,-1.042601307,0.310033502,-3.362866589,0.000771376,0.007953563
ENSG00000178700,DHFR2,76.08345648,-1.151787401,0.342526147,-3.362626218,0.000772048,0.00795643
ENSG00000085377,PREP,330.6086411,-0.638085312,0.189827904,-3.361388389,0.000775517,0.007988101
ENSG00000229419,RALGAPA1P1,404.8536283,-0.646275828,0.192273521,-3.361231557,0.000775957,0.007988565
ENSG00000118217,ATF6,221.8690771,0.778434347,0.231621608,3.360801925,0.000777165,0.007996925
ENSG00000201955,RNY3P1,42.57332589,1.503609047,0.447531643,3.359782643,0.000780038,0.008022399
ENSG00000239632,MTND4LP3,114.2021437,0.950638766,0.282997794,3.359173768,0.000781759,0.008036004
ENSG00000092439,TRPM7,400.7392479,-0.598943517,0.178331929,-3.358588218,0.000783417,0.008045376
ENSG00000145949,MYLK4,47.8969399,2.064353799,0.614652507,3.358570537,0.000783467,0.008045376
ENSG00000049618,ARID1B,1559.487059,-0.609559064,0.181573027,-3.357101413,0.000787642,0.008084138
ENSG00000087460,GNAS,7976.618446,-0.542130486,0.161537681,-3.356062093,0.000790608,0.008110459
ENSG00000230741,ENSG00000230741,46.71744824,1.296589331,0.386421808,3.355373077,0.00079258,0.008126562
ENSG00000118260,CREB1,512.5795097,-0.61552381,0.183472884,-3.354848932,0.000794083,0.008137844
ENSG00000109501,WFS1,110.9801767,1.386564153,0.41333163,3.354604514,0.000794785,0.008140906
ENSG00000132359,RAP1GAP2,307.0493168,0.810604953,0.241707885,3.353655398,0.000797516,0.008160602
ENSG00000244457,ENO1P1,409.2081736,-0.616213684,0.183741529,-3.35369846,0.000797392,0.008160602
ENSG00000116871,MAP7D1,644.4956506,-0.635714827,0.189707463,-3.351026972,0.000805125,0.008234284
ENSG00000124614,RPS10,480.5807959,-0.589910278,0.176106759,-3.349731048,0.000808901,0.008256182
ENSG00000160201,U2AF1,273.2843203,-0.982285271,0.293221835,-3.34997314,0.000808194,0.008256182
ENSG00000174579,MSL2,322.8104227,-0.698914754,0.208635632,-3.349929951,0.00080832,0.008256182
ENSG00000287475,ENSG00000287475,79.7360202,1.674410154,0.499855352,3.349789391,0.00080873,0.008256182
ENSG00000162434,JAK1,550.8911464,-0.602207754,0.179790683,-3.349493663,0.000809594,0.008259086
ENSG00000067082,KLF6,406.7192001,-0.588177715,0.175676826,-3.348066618,0.000813774,0.008277413
ENSG00000101911,PRPS2,159.2789853,-0.825548631,0.246563596,-3.348217843,0.000813331,0.008277413
ENSG00000112333,NR2E1,22.81926438,2.969045863,0.886837849,3.347901611,0.000814259,0.008277413
ENSG00000123684,LPGAT1,355.3270736,-0.666293002,0.1989959,-3.348275024,0.000813163,0.008277413
ENSG00000124209,RAB22A,122.3173717,-0.906233691,0.270625339,-3.348665334,0.000812018,0.008277413
ENSG00000181381,DDX60L,36.46597391,2.523160327,0.753640247,3.347963883,0.000814076,0.008277413
ENSG00000282100,HSP90AB4P,676.0080155,-0.66397649,0.198317959,-3.348040155,0.000813852,0.008277413
ENSG00000111361,EIF2B1,108.2224153,-0.907542131,0.271173177,-3.3467253,0.000817722,0.008308434
ENSG00000245552,LNCRNA-IUR,267.8874609,0.8227026,0.245915886,3.345463421,0.000821452,0.008342136
ENSG00000233266,HMGB1P31,121.4288634,-0.875587248,0.261778596,-3.344762566,0.00082353,0.00835904
ENSG00000121390,PSPC1,366.8429557,-0.662337644,0.198032374,-3.344592752,0.000824035,0.008359958
ENSG00000101670,LIPG,63.16383436,1.503955924,0.449729546,3.344134126,0.000825398,0.008369588
ENSG00000166197,NOLC1,259.599871,-0.814550841,0.243596632,-3.343850999,0.000826241,0.00837393
ENSG00000178502,KLHL11,254.2973165,-0.725890513,0.217127761,-3.343149253,0.000828333,0.008390925
ENSG00000160877,NACC1,349.6667116,-0.670824905,0.200785571,-3.34100155,0.000834768,0.008451865
ENSG00000125445,MRPS7,127.0744271,-0.884742177,0.264912195,-3.339756321,0.000838519,0.008485597
ENSG00000068796,KIF2A,1065.348318,-0.578283649,0.173209166,-3.338643454,0.000841885,0.008515202
ENSG00000168872,DDX19A,376.8290857,-0.608221066,0.182183352,-3.338510682,0.000842288,0.008515202
ENSG00000116459,ATP5PB,332.7139711,-0.748607682,0.224246423,-3.338326074,0.000842848,0.008516599
ENSG00000163075,CFAP221,167.7815727,0.8975527,0.268912713,3.337710187,0.000844718,0.00853123
ENSG00000112182,BACH2,146.682396,0.816251479,0.24457744,3.337394814,0.000845677,0.008532385
ENSG00000131095,GFAP,351.2951976,0.806625479,0.24168732,3.337475381,0.000845432,0.008532385
ENSG00000168159,RNF187,537.0521158,-0.681288423,0.204151666,-3.337168079,0.000846367,0.008535086
ENSG00000233208,LINC00642,61.87951451,1.412370575,0.4232797,3.336731182,0.000847699,0.008544247
ENSG00000062485,CS,568.9683135,-0.723017399,0.216695967,-3.336552169,0.000848245,0.008545487
ENSG00000135069,PSAT1,164.1215723,0.822699786,0.246591308,3.336288668,0.00084905,0.008549328
ENSG00000265489,ARHGAP44-AS1,299.9945045,0.746309217,0.22374416,3.335547247,0.000851317,0.008567887
ENSG00000165410,CFL2,323.6603676,0.658055921,0.197322388,3.334927823,0.000853215,0.008582718
ENSG00000100403,ZC3H7B,1015.008429,-0.567271178,0.170139777,-3.334147879,0.000855612,0.008602538
ENSG00000198554,WDHD1,101.1891877,-1.090263648,0.32703244,-3.333808869,0.000856655,0.008608744
ENSG00000076555,ACACB,1348.488957,0.50660557,0.151994638,3.333048957,0.000858998,0.008627999
ENSG00000275052,PPP4R3B,464.1702169,-0.669084774,0.200860425,-3.331093087,0.000865057,0.008684533
ENSG00000126603,GLIS2,180.5034971,1.595858734,0.479226864,3.330069439,0.000868243,0.008712194
ENSG00000100395,L3MBTL2,473.6358003,-0.733379368,0.220289025,-3.329168887,0.000871056,0.008736074
ENSG00000165874,SHLD2P1,15.32067594,3.00741563,0.90351881,3.328558958,0.000872965,0.008750881
ENSG00000176994,SMCR8,141.8993145,-0.851113537,0.25573509,-3.328106192,0.000874385,0.008760768
ENSG00000228863,ENSG00000228863,170.1539246,-0.8819446,0.265065343,-3.327272397,0.000877006,0.008782669
ENSG00000163527,STT3B,995.3004832,-0.570022817,0.171341115,-3.326830316,0.000878398,0.008792255
ENSG00000254449,SF3A3P2,54.59792016,-1.267495576,0.381026073,-3.326532397,0.000879338,0.0087973
ENSG00000183248,PRR36,62.10800676,1.152133454,0.346475532,3.325295284,0.000883249,0.008832056
ENSG00000127589,TUBBP1,2093.320904,-0.549043334,0.165122077,-3.325075268,0.000883947,0.008834656
ENSG00000258661,ENSG00000258661,36.87087122,1.858134054,0.559126718,3.323278954,0.000889659,0.00888735
ENSG00000011114,BTBD7,406.1356346,-0.656546013,0.197586389,-3.322830167,0.000891091,0.00889726
ENSG00000141580,WDR45B,191.0162652,-0.761023772,0.229041066,-3.322652077,0.000891661,0.008898543
ENSG00000272410,ENSG00000272410,92.99254225,-0.948861461,0.285598518,-3.322361286,0.00089259,0.008903424
ENSG00000103423,DNAJA3,414.6387786,0.653270884,0.196738066,3.320510866,0.000898529,0.008953813
ENSG00000236105,PRELID3BP10,24.6715967,-1.946959497,0.58634259,-3.320515223,0.000898515,0.008953813
ENSG00000232916,HMGN2P27,94.57703314,-1.038660473,0.312825607,-3.320253997,0.000899356,0.008957637
ENSG00000241293,PPATP1,71.40527927,-1.104065868,0.332560119,-3.319898584,0.000900502,0.008964628
ENSG00000251920,RNA5SP216,19.72370485,2.205840547,0.664493741,3.319580623,0.000901528,0.008970423
ENSG00000205581,HMGN1,420.8783385,-0.683524851,0.205952286,-3.31885052,0.000903888,0.00898948
ENSG00000198862,LTN1,194.1604529,-0.757019613,0.228119175,-3.318526873,0.000904936,0.008995475
ENSG00000122877,EGR2,531.1701477,0.943366731,0.284286568,3.318365468,0.000905459,0.008996248
ENSG00000100412,ACO2,1855.867469,-0.552583364,0.16658885,-3.317048907,0.000909737,0.009034305
ENSG00000244230,RN7SL151P,153.8878426,1.040546976,0.313809464,3.315855945,0.000913629,0.009068498
ENSG00000168702,LRP1B,83.48102731,1.013694374,0.305818234,3.314695667,0.000917429,0.009101747
ENSG00000100243,CYB5R3,852.7906509,-0.573724972,0.173142344,-3.3136029,0.000921022,0.009123946
ENSG00000124191,TOX2,463.1401606,0.678349517,0.204716012,3.313612405,0.000920991,0.009123946
ENSG00000132589,FLOT2,122.2285134,-0.923633088,0.278738966,-3.313613095,0.000920989,0.009123946
ENSG00000250461,ENSG00000250461,45.47681659,-1.3276768,0.400777116,-3.31275601,0.000923815,0.00914713
ENSG00000225339,ENSG00000225339,68.51015838,2.166677361,0.654293343,3.311477008,0.000928049,0.009184544
ENSG00000130695,CEP85,346.9051872,-0.64888734,0.195979685,-3.310992877,0.000929656,0.009195943
ENSG00000144681,STAC,86.99025811,-1.106779641,0.334312043,-3.310618517,0.0009309,0.009203746
ENSG00000173156,RHOD,438.4688574,-0.688529684,0.208007129,-3.310125408,0.000932542,0.009215466
ENSG00000163793,DNAJC5G,16.21835337,-2.220808887,0.671037057,-3.309517503,0.000934569,0.009230985
ENSG00000143641,GALNT2,639.2502625,-0.588585421,0.177873198,-3.309016914,0.000936242,0.009242985
ENSG00000250159,PKD2L2-DT,339.9878431,0.935772351,0.282813542,3.308796127,0.00093698,0.009245758
ENSG00000102057,KCND1,67.33025144,1.184070909,0.357894937,3.308431572,0.000938201,0.009253283
ENSG00000103507,BCKDK,84.2986702,-1.02796488,0.310835888,-3.307098439,0.000942678,0.009292896
ENSG00000141837,CACNA1A,184.3969367,1.47952483,0.447466448,3.306448646,0.000944867,0.009309933
ENSG00000222806,RNA5SP225,15.91655897,2.493106733,0.754203604,3.305614984,0.000947682,0.009333121
ENSG00000110697,PITPNM1,126.6774373,1.024427627,0.309923533,3.305420588,0.00094834,0.009335046
ENSG00000105011,ASF1B,102.773051,-0.993398583,0.300552445,-3.305242059,0.000948944,0.009336445
ENSG00000168263,KCNV2,35.02172746,2.644283187,0.800353977,3.303892104,0.000953525,0.00937695
ENSG00000255073,ZFP91-CNTF,252.9319193,-0.726716956,0.219968738,-3.303728348,0.000954082,0.009377863
