"","gene"
"742","FUN_016757_hypothetical_protein"
"743","FUN_057435_KAT6A_1"
"744","FUN_009648_EDC3"
"745","FUN_053318_AKT2"
"746","FUN_039685_UIMC1_1"
"747","FUN_027766_TMEM26"
"748","FUN_035617_ENTPD8"
"749","FUN_053629_RPS6KB2_2"
"750","FUN_057113_hypothetical_protein"
"751","FUN_002770_SF3B1"
"752","FUN_050742_SOCS7_2"
"753","FUN_047590_hypothetical_protein"
"754","FUN_028833_PRPSAP1_3"
"755","FUN_029316_TENT5A_3"
"756","FUN_054107_NDRG2"
"757","FUN_014799_MYO3A_5"
"758","FUN_043080_PITRM1_2"
"759","FUN_025626_SEZ6_7"
"760","FUN_031206_ARHGAP5_2"
"761","FUN_001834_HAO2"
"762","FUN_028406_ZDBF2_2"
"763","FUN_004328_FAM83E"
"764","FUN_009615_hypothetical_protein"
"765","FUN_030149_hypothetical_protein"
"766","FUN_010787_CRY1_1"
"767","FUN_039139_STIM1_5"
"768","FUN_057669_USP30_2"
"769","FUN_058028_RCHY1"
"770","FUN_038371_NPDC1_2"
"771","FUN_012912_EEF1A1_1"
"772","FUN_032373_hypothetical_protein"
"773","FUN_020553_GPR4"
"774","FUN_057287_Gstt1"
"775","FUN_024994_SMAD9_2"
"776","FUN_040036_CDCP1_3"
"777","FUN_048989_GPANK1"
"778","FUN_026538_ARMC4_1"
"779","FUN_002338_hypothetical_protein"
"780","FUN_027879_TNKS2_1"
"781","FUN_053557_hypothetical_protein"
"782","FUN_017123_PHLPP1_2"
"783","FUN_053205_hypothetical_protein"
"784","FUN_016280_hypothetical_protein"
"785","FUN_016073_NBEAL2_1"
"786","FUN_028995_ATP1A3_2"
"787","FUN_040128_BRSK1_3"
"788","FUN_007979_hypothetical_protein"
"789","FUN_053826_hypothetical_protein"
"790","FUN_041360_LSM8"
"791","FUN_056500_hypothetical_protein"
"792","FUN_039570_hypothetical_protein"
"793","FUN_007082_hypothetical_protein"
"794","FUN_041251_hypothetical_protein"
"795","FUN_002962_HOGA1"
"796","FUN_021930_PACSIN3"
"797","FUN_055603_MLLT4_4"
"798","FUN_025521_B3GAT1_5"
"799","FUN_045849_hypothetical_protein"
"800","FUN_027528_AVL9"
"801","FUN_018334_hypothetical_protein"
"802","FUN_009847_hypothetical_protein"
"803","FUN_051126_hypothetical_protein"
"804","FUN_045403_GPATCH3"
"805","FUN_018297_MYO9B_2"
"806","FUN_052142_FBN1_4"
"807","FUN_030249_hypothetical_protein"
"808","FUN_003830_MAGI1_5"
"809","FUN_036828_TMCO4_2"
"810","FUN_024406_SPTLC1"
"811","FUN_045681_hypothetical_protein"
"812","FUN_035863_hypothetical_protein"
"813","FUN_005220_ADAMTS2_3"
"814","FUN_009873_ARAP3"
"815","FUN_012242_MEIS1_4"
"816","FUN_030132_MGAT3_2"
"817","FUN_004668_HTD2"
"818","FUN_057786_hypothetical_protein"
"819","FUN_017628_SF1"
"820","FUN_019198_MID1IP1L"
"821","FUN_010547_hypothetical_protein"
"822","FUN_031128_PLCB2"
"823","FUN_048701_EXOSC1"
"824","FUN_010821_hypothetical_protein"
"825","FUN_044817_VPS13B_1"
"826","FUN_048659_JAG1A_2"
"827","FUN_044874_PTPN3_1"
"828","FUN_029841_NLRP12_125"
"829","FUN_027157_LLGL2"
"830","FUN_053443_PVRL1_2"
"831","FUN_027049_CCDC57"
"832","FUN_029657_NLRP12_105"
"833","FUN_002158_SECISBP2"
"834","FUN_052052_hypothetical_protein"
"835","FUN_013476_FAM13A_1"
"836","FUN_031620_FOXA1"
"837","FUN_036441_hypothetical_protein"
"838","FUN_008719_hypothetical_protein"
"839","FUN_026371_hypothetical_protein"
"840","FUN_057068_PIK3C2A_3"
"841","FUN_027588_hypothetical_protein"
"842","FUN_000406_ITM2B_1"
"843","FUN_028283_hypothetical_protein"
"844","FUN_004429_CHD5_1"
"845","FUN_019500_hypothetical_protein"
"846","FUN_039832_hypothetical_protein"
"847","FUN_030343_TMEM30B"
"848","FUN_042351_SUGP1"
"849","FUN_015956_hypothetical_protein"
"850","FUN_042613_SEMA4E_3"
"851","FUN_021389_DENND2B_1"
"852","FUN_055605_MOXD2"
"853","FUN_039709_POF1B_2"
"854","FUN_002520_hypothetical_protein"
"855","FUN_009687_hypothetical_protein"
"856","FUN_001640_hypothetical_protein"
"857","FUN_015424_LYPLAL1"
"858","FUN_001578_hypothetical_protein"
"859","FUN_049169_hypothetical_protein"
"860","FUN_001593_MCM3AP"
"861","FUN_047196_EIF3F_2"
"862","FUN_009264_ESRP2_1"
"863","FUN_010710_AKIP1_1"
"864","FUN_032131_CNKSR1"
"865","FUN_049412_UGT2A3_4"
"866","FUN_021767_SBF2_3"
"867","FUN_002249_hypothetical_protein"
"868","FUN_017914_sat2_1"
"869","FUN_032109_YTHDF2"
"870","FUN_024314_hypothetical_protein"
"871","FUN_037956_hypothetical_protein"
"872","FUN_023857_APBA1_2"
"873","FUN_024567_hypothetical_protein"
"874","FUN_016805_MOB2_2"
"875","FUN_031327_SENP6_2"
"876","FUN_035819_hypothetical_protein"
"877","FUN_058850_GIMAP4_4"
"878","FUN_014739_VAV3_1"
"879","FUN_007988_RAPGEFL1_3"
"880","FUN_008201_RPL19_1"
"881","FUN_001401_TTC21B"
"882","FUN_053924_LURAP1L_1"
"883","FUN_014381_hypothetical_protein"
"884","FUN_017331_EFCAB14"
"885","FUN_013039_URB2"
"886","FUN_008406_PUF60_1"
"887","FUN_041790_hypothetical_protein"
"888","FUN_053480_hypothetical_protein"
"889","FUN_017593_VBP1_4"
"890","FUN_035365_H6PD"
"891","FUN_015711_hypothetical_protein"
"892","FUN_024299_DGCR14"
"893","FUN_042892_CUL3_2"
"894","FUN_048195_BCL9"
"895","FUN_026934_hypothetical_protein"
"896","FUN_009688_PPIP5K1_2"
"897","FUN_011367_hypothetical_protein"
"898","FUN_024837_ETS2"
"899","FUN_047825_hypothetical_protein"
"900","FUN_060091_hypothetical_protein"
"901","FUN_051375_hypothetical_protein"
"902","FUN_013642_hypothetical_protein"
"903","FUN_052985_p2ry2_1"
"904","FUN_015281_col6a6_7"
"905","FUN_000993_TRIM35_2"
"906","FUN_031204_ARHGAP5_1"
"907","FUN_006678_BATF3"
"908","FUN_039140_STIM1_6"
"909","FUN_051596_MYCL1B"
"910","FUN_055137_SCRN2"
"911","FUN_029382_hypothetical_protein"
"912","FUN_050686_KRT9_1"
"913","FUN_026939_SPOCK2_4"
"914","FUN_036068_MIER1_2"
"915","FUN_029852_PMM1_2"
"916","FUN_017895_hypothetical_protein"
"917","FUN_038957_EIF4EBP3L_2"
"918","FUN_041553_hypothetical_protein"
"919","FUN_024999_hypothetical_protein"
"920","FUN_009486_TTC17_1"
"921","FUN_058021_AGPAT9_5"
"922","FUN_018034_TNK1"
"923","FUN_024820_TTC3"
"924","FUN_012575_SEMA4G_1"
"925","FUN_014559_hypothetical_protein"
"926","FUN_026539_ARMC4_2"
"927","FUN_001325_hypothetical_protein"
"928","FUN_020092_colca2"
"929","FUN_028684_ITM2B_2"
"930","FUN_017774_hypothetical_protein"
"931","FUN_028785_MARCH7"
"932","FUN_049870_hypothetical_protein"
"933","FUN_024520_GRAMD3_1"
"934","FUN_031651_CDC42BPA_1"
"935","FUN_017003_MAF1_3"
"936","FUN_048952_hypothetical_protein"
"937","FUN_012952_BCL11A_1"
"938","FUN_004189_SSR1_1"
"939","FUN_016121_CRABP2_1"
"940","FUN_008864_hypothetical_protein"
"941","FUN_056187_KDM2B"
"942","FUN_047868_N6AMT1_1"
"943","FUN_028430_POLG2"
"944","FUN_027438_TECPR1"
"945","FUN_017843_PCDH7_1"
"946","FUN_049055_hypothetical_protein"
"947","FUN_058024_hypothetical_protein"
"948","FUN_045274_hypothetical_protein"
"949","FUN_019459_MGAT4B_1"
"950","FUN_055378_hypothetical_protein"
"951","FUN_053788_SLIT2_3"
"952","FUN_057058_GLTSCR1_1"
"953","FUN_060094_cbx3"
"954","FUN_057492_hypothetical_protein"
"955","FUN_049610_hypothetical_protein"
"956","FUN_051691_FAM83H_1"
"957","FUN_005926_UFL1"
"958","FUN_011482_DHRS7"
"959","FUN_022398_hypothetical_protein"
"960","FUN_015530_MAP7D1_1"
"961","FUN_014070_hypothetical_protein"
"962","FUN_002729_FHIP1B"
"963","FUN_011737_RUNX3_2"
"964","FUN_035746_SOX14"
"965","FUN_041632_hypothetical_protein"
"966","FUN_015032_PARD3_9"
"967","FUN_034723_COL7A1_1"
"968","FUN_021455_RPS13"
"969","FUN_051439_hypothetical_protein"
"970","FUN_050666_EFNB1_2"
"971","FUN_024357_RASSF6"
"972","FUN_035051_FOXP1_3"
"973","FUN_038581_ATP8B1"
"974","FUN_017030_TRIM7_36"
"975","FUN_039418_RAD23B"
"976","FUN_000446_hypothetical_protein"
"977","FUN_041649_PRDM4"
"978","FUN_037984_ATP9A_3"
"979","FUN_027320_HOXB1B"
"980","FUN_006079_hypothetical_protein"
"981","FUN_051150_LPAR2_2"
"982","FUN_060153_LY75"
"983","FUN_031410_hypothetical_protein"
"984","FUN_051251_hypothetical_protein"
"985","FUN_003412_ELF3"
"986","FUN_010264_GDPD2"
"987","FUN_012602_MARCHF8"
"988","FUN_042018_UBXN7"
"989","FUN_025970_PAK6_2"
"990","FUN_041236_IL17RA_2"
"991","FUN_030265_hypothetical_protein"
"992","FUN_050725_UTP18"
"993","FUN_016305_hypothetical_protein"
"994","FUN_047588_hypothetical_protein"
"995","FUN_058179_NLRP12_291"
"996","FUN_035993_ZC3H3_1"
"997","FUN_055176_FAM20B"
"998","FUN_020230_ANKK1"
"999","FUN_024358_hypothetical_protein"
"1000","FUN_008965_hypothetical_protein"
"1001","FUN_011718_LDLRAP1_1"
"1002","FUN_059345_CHST15_2"
"1003","FUN_054992_SNX17"
"1004","FUN_000391_hypothetical_protein"
"1005","FUN_056715_RBM39_3"
"1006","FUN_002415_TTF1"
"1007","FUN_048737_CC2D1A_1"
"1008","FUN_028512_FDX2"
"1009","FUN_022731_hypothetical_protein"
"1010","FUN_014482_RIOK3"
"1011","FUN_048898_TMED1"
"1012","FUN_023581_ZDHHC13_1"
"1013","FUN_055220_LNX1_1"
"1014","FUN_033646_PDZRN4_1"
"1015","FUN_035726_hypothetical_protein"
"1016","FUN_047552_MX1_13"
"1017","FUN_005956_RPF2"
"1018","FUN_053930_hypothetical_protein"
"1019","FUN_055437_BCL11B_3"
"1020","FUN_028038_hypothetical_protein"
"1021","FUN_006060_LAMA2_5"
"1022","FUN_030929_KLHDC2_1"
"1023","FUN_042005_GEN1_2"
"1024","FUN_036911_hypothetical_protein"
"1025","FUN_023140_ITGB6_1"
"1026","FUN_003426_NUAK2"
"1027","FUN_036571_hypothetical_protein"
"1028","FUN_060305_hypothetical_protein"
"1029","FUN_012379_EPAS1_1"
"1030","FUN_007663_hypothetical_protein"
"1031","FUN_022645_hypothetical_protein"
"1032","FUN_045996_hypothetical_protein"
"1033","FUN_058438_hypothetical_protein"
"1034","FUN_053300_TRIP12"
"1035","FUN_045129_hypothetical_protein"
"1036","FUN_013999_CREB3L4_1"
"1037","FUN_025904_ID2_1"
"1038","FUN_002435_PNPLA7_1"
"1039","FUN_004231_HOXC5"
"1040","FUN_008156_CRAMP1L"
"1041","FUN_013289_hypothetical_protein"
"1042","FUN_007983_hypothetical_protein"
"1043","FUN_010924_ABCC5_2"
"1044","FUN_051116_RSAD1"
"1045","FUN_036856_hypothetical_protein"
"1046","FUN_025180_ERAP1_1"
"1047","FUN_010546_KMT5B_1"
"1048","FUN_035845_TP63_2"
"1049","FUN_029749_SCN4A_4"
"1050","FUN_046860_hypothetical_protein"
"1051","FUN_002060_hypothetical_protein"
"1052","FUN_002273_hypothetical_protein"
"1053","FUN_050970_hypothetical_protein"
"1054","FUN_031699_PTK2B_1"
"1055","FUN_022536_hypothetical_protein"
"1056","FUN_018254_CAMK2D_2"
"1057","FUN_016604_hypothetical_protein"
"1058","FUN_032428_DENND6B"
"1059","FUN_030381_hypothetical_protein"
"1060","FUN_053460_USP53_3"
"1061","FUN_031639_IRF2BPL"
"1062","FUN_019039_CHD8_3"
"1063","FUN_003247_ATP6AP2_9"
"1064","FUN_022394_hypothetical_protein"
"1065","FUN_021058_RAP1GAP2_3"
"1066","FUN_041634_hypothetical_protein"
"1067","FUN_005968_WDR26_1"
"1068","FUN_010929_DEPDC7_1"
"1069","FUN_053553_hypothetical_protein"
"1070","FUN_029089_UBAP2L_2"
"1071","FUN_056361_hypothetical_protein"
"1072","FUN_008694_hypothetical_protein"
"1073","FUN_041952_ANGPTL4"
"1074","FUN_014606_LUC7L"
"1075","FUN_025855_hypothetical_protein"
"1076","FUN_023002_FAM43A"
"1077","FUN_024917_hypothetical_protein"
"1078","FUN_042861_GIGYF2_2"
"1079","FUN_039182_CLDN3_2"
"1080","FUN_055071_DSG2_5"
"1081","FUN_015933_TMEM79_1"
"1082","FUN_015960_MTX1_1"
"1083","FUN_029614_RPA3OS"
"1084","FUN_033265_hypothetical_protein"
"1085","FUN_011336_hypothetical_protein"
"1086","FUN_009854_FAT2_2"
"1087","FUN_018375_hypothetical_protein"
"1088","FUN_027274_PDK2_1"
"1089","FUN_044074_hypothetical_protein"
"1090","FUN_029602_NLRP12_102"
"1091","FUN_004490_hypothetical_protein"
"1092","FUN_007800_hypothetical_protein"
"1093","FUN_027685_ABCC3_2"
"1094","FUN_022540_hypothetical_protein"
"1095","FUN_047183_hypothetical_protein"
"1096","FUN_057923_hypothetical_protein"
"1097","FUN_026734_hypothetical_protein"
"1098","FUN_013164_TM9SF3_1"
"1099","FUN_001107_hypothetical_protein"
"1100","FUN_031123_PAK6_3"
"1101","FUN_012595_ALOX5"
"1102","FUN_048005_CXorf38"
"1103","FUN_035241_TFAP2C"
"1104","FUN_007633_TVP23B_1"
"1105","FUN_026098_hypothetical_protein"
"1106","FUN_057288_hypothetical_protein"
"1107","FUN_006777_SESN1"
"1108","FUN_003759_SORT1_1"
"1109","FUN_050802_hypothetical_protein"
"1110","FUN_049063_hypothetical_protein"
"1111","FUN_013072_map4k5"
"1112","FUN_047195_EIF3F_1"
"1113","FUN_028261_ABCC4"
"1114","FUN_015226_MYO1E_6"
"1115","FUN_041971_hypothetical_protein"
"1116","FUN_010091_FGL1"
"1117","FUN_027333_CALCOCO2"
"1118","FUN_055633_hypothetical_protein"
"1119","FUN_031481_CAPN3_2"
"1120","FUN_056168_SEPP1_2"
"1121","FUN_037793_hypothetical_protein"
"1122","FUN_027461_STAMBPL1"
"1123","FUN_010004_hypothetical_protein"
"1124","FUN_001604_hypothetical_protein"
"1125","FUN_047917_PROS1_2"
"1126","FUN_019169_CAPN1_2"
"1127","FUN_048205_SETD4"
"1128","FUN_015874_RRNAD1"
"1129","FUN_041207_MSRB3_3"
"1130","FUN_042042_hypothetical_protein"
"1131","FUN_020224_hypothetical_protein"
"1132","FUN_029260_hypothetical_protein"
"1133","FUN_008053_ASPHD1"
"1134","FUN_008940_hypothetical_protein"
"1135","FUN_000155_ANKRD10_2"
"1136","FUN_018821_hypothetical_protein"
"1137","FUN_043388_hypothetical_protein"
"1138","FUN_039610_STC2_2"
"1139","FUN_053635_hypothetical_protein"
"1140","FUN_036442_hypothetical_protein"
"1141","FUN_013892_USO1"
"1142","FUN_027566_hypothetical_protein"
"1143","FUN_023492_CCDC50"
"1144","FUN_018529_EIF4A2_1"
"1145","FUN_030061_hypothetical_protein"
"1146","FUN_036578_hypothetical_protein"
"1147","FUN_007557_SOX8"
"1148","FUN_000927_TNFSF13B"
"1149","FUN_025155_TPST2"
"1150","FUN_033876_PEX13"
"1151","FUN_013257_hypothetical_protein"
"1152","FUN_027040_hypothetical_protein"
"1153","FUN_050386_hypothetical_protein"
"1154","FUN_049039_hypothetical_protein"
"1155","FUN_004500_hypothetical_protein"
"1156","FUN_060375_KLHL7"
"1157","FUN_041961_H3F3A_2"
"1158","FUN_021414_SLC7A6_3"
"1159","FUN_005717_NAV2_4"
"1160","FUN_003502_ABHD14A"
"1161","FUN_015824_hypothetical_protein"
"1162","FUN_016556_PON2"
"1163","FUN_056158_ORAI1_2"
"1164","FUN_051195_hypothetical_protein"
"1165","FUN_020731_hypothetical_protein"
"1166","FUN_057221_LMX1B_1"
"1167","FUN_013053_FRMD6"
"1168","FUN_038972_NXF1_2"
"1169","FUN_018149_BANK1_1"
"1170","FUN_050411_hypothetical_protein"
"1171","FUN_018333_hypothetical_protein"
"1172","FUN_018151_BANK1_3"
"1173","FUN_020737_ARHGAP35_2"
"1174","FUN_041500_hypothetical_protein"
"1175","FUN_037121_PTK6"
"1176","FUN_016077_hypothetical_protein"
"1177","FUN_021931_hypothetical_protein"
"1178","FUN_007582_SOX9_1"
"1179","FUN_034973_CHL1_1"
"1180","FUN_023726_FAM83C_2"
"1181","FUN_016634_hypothetical_protein"
"1182","FUN_034347_TRIM35_28"
"1183","FUN_003140_GDE1"
"1184","FUN_047256_ERN2_2"
"1185","FUN_020193_ZBTB16_1"
"1186","FUN_034056_CTNNA1_7"
"1187","FUN_055312_PDE4DIP_5"
"1188","FUN_015806_hypothetical_protein"
"1189","FUN_014404_CCR4_2"
"1190","FUN_041350_ELAPOR2_1"
"1191","FUN_011968_FAM83B_1"
"1192","FUN_012093_ZC3H6"
"1193","FUN_044214_GRAMD1C"
"1194","FUN_054487_SPOCK3"
"1195","FUN_028243_NPEPL1_2"
"1196","FUN_000602_hypothetical_protein"
"1197","FUN_046214_NT5DC2_1"
"1198","FUN_039774_TRAF4_3"
"1199","FUN_056225_hypothetical_protein"
"1200","FUN_060161_GRAMD3_2"
"1201","FUN_056301_hypothetical_protein"
"1202","FUN_036914_RAP1GAP_2"
"1203","FUN_018497_AK5_1"
"1204","FUN_048573_hypothetical_protein"
"1205","FUN_032514_SCAF11"
"1206","FUN_017621_tnfsf10l_1"
"1207","FUN_022993_LPAR3"
"1208","FUN_015348_TENT5A_1"
"1209","FUN_049144_hypothetical_protein"
"1210","FUN_042611_SEMA4D_4"
"1211","FUN_008315_hypothetical_protein"
"1212","FUN_025748_hypothetical_protein"
"1213","FUN_012559_hypothetical_protein"
"1214","FUN_007432_hypothetical_protein"
"1215","FUN_029380_RPL15"
"1216","FUN_022397_hypothetical_protein"
"1217","FUN_006056_LAMA2_2"
"1218","FUN_044204_hypothetical_protein"
"1219","FUN_033535_COX5A_2"
"1220","FUN_020368_hypothetical_protein"
"1221","FUN_040449_NLRP12_156"
"1222","FUN_060369_SOCS7_3"
"1223","FUN_037174_RBBP8NL"
"1224","FUN_004134_PLEKHA6_2"
"1225","FUN_009621_GRAMD4_1"
"1226","FUN_051087_TRIM35_36"
"1227","FUN_059014_hypothetical_protein"
"1228","FUN_018413_PRKAG2_1"
"1229","FUN_025889_TAF1B"
"1230","FUN_040495_hypothetical_protein"
"1231","FUN_055252_hypothetical_protein"
"1232","FUN_026089_KIF13B_4"
"1233","FUN_007510_hypothetical_protein"
"1234","FUN_000438_hypothetical_protein"
"1235","FUN_045850_GJB3_2"
"1236","FUN_029859_hypothetical_protein"
"1237","FUN_024764_hypothetical_protein"
"1238","FUN_051437_COL1A2"
"1239","FUN_021391_hypothetical_protein"
"1240","FUN_016348_hypothetical_protein"
"1241","FUN_038906_hypothetical_protein"
"1242","FUN_000101_hypothetical_protein"
"1243","FUN_035290_CBFA2T2"
"1244","FUN_008879_hypothetical_protein"
"1245","FUN_055405_ARID1B_11"
"1246","FUN_034338_VPS35L"
"1247","FUN_004489_AEP1_1"
"1248","FUN_023227_hypothetical_protein"
"1249","FUN_047255_ERN2_1"
"1250","FUN_046274_GNAI3_1"
"1251","FUN_008331_hypothetical_protein"
"1252","FUN_021157_hypothetical_protein"
"1253","FUN_036853_TTLL10_1"
"1254","FUN_040672_hypothetical_protein"
"1255","FUN_044641_ACAD11_4"
"1256","FUN_019499_SELENOT2"
"1257","FUN_016127_DAP3"
"1258","FUN_004192_hypothetical_protein"
"1259","FUN_025955_FNDC1_1"
"1260","FUN_027168_TCF7L2_1"
"1261","FUN_008002_HOXB8_1"
"1262","FUN_037983_ATP9A_1"
"1263","FUN_058016_MYBBP1A"
"1264","FUN_060404_hypothetical_protein"
"1265","FUN_036092_RGS4"
"1266","FUN_006702_CASKIN2_2"
"1267","FUN_016319_hypothetical_protein"
"1268","FUN_029754_hypothetical_protein"
"1269","FUN_022208_TLNRD1"
"1270","FUN_054993_hypothetical_protein"
"1271","FUN_011969_FAM83B_3"
"1272","FUN_015347_hypothetical_protein"
"1273","FUN_052265_NLRP14_36"
"1274","FUN_020285_NLRX1"
"1275","FUN_027567_hypothetical_protein"
"1276","FUN_048880_hypothetical_protein"
"1277","FUN_014389_hypothetical_protein"
"1278","FUN_003043_CCNT2_5"
"1279","FUN_055853_hypothetical_protein"
"1280","FUN_014317_hypothetical_protein"
"1281","FUN_006892_ALDH3B1"
"1282","FUN_051163_hypothetical_protein"
"1283","FUN_012641_APOPT1"
"1284","FUN_001889_NXPE3_10"
"1285","FUN_027350_JOSD1"
"1286","FUN_027193_hypothetical_protein"
"1287","FUN_025265_SNRNP35"
"1288","FUN_014290_MLF2"
"1289","FUN_044875_PTPN3_2"
"1290","FUN_024269_PPAPDC1B"
"1291","FUN_029181_CLK2_2"
"1292","FUN_055598_MLLT4_1"
"1293","FUN_021764_SBF2_2"
"1294","FUN_058329_MR1_87"
"1295","FUN_051538_hypothetical_protein"
"1296","FUN_051702_TCEB3"
"1297","FUN_023419_hypothetical_protein"
"1298","FUN_037322_ACSS2_1"
"1299","FUN_038164_hypothetical_protein"
"1300","FUN_031467_COQ6"
"1301","FUN_053337_CHD2_2"
"1302","FUN_004358_ELK4"
"1303","FUN_037510_MCOLN3_3"
"1304","FUN_011488_hypothetical_protein"
"1305","FUN_044521_CCL14_12"
"1306","FUN_057982_hypothetical_protein"
"1307","FUN_007484_SGSM3"
"1308","FUN_002262_AQP3_1"
"1309","FUN_016164_hypothetical_protein"
"1310","FUN_035423_PADI2"
"1311","FUN_056807_YBX1"
"1312","FUN_059799_hypothetical_protein"
"1313","FUN_017255_hypothetical_protein"
"1314","FUN_036934_DHRS3_2"
"1315","FUN_028444_hypothetical_protein"
"1316","FUN_028337_LRRFIP2_3"
"1317","FUN_028373_INPP4A_2"
"1318","FUN_011213_PPP1R3E"
"1319","FUN_032574_hypothetical_protein"
"1320","FUN_056762_TP73_3"
"1321","FUN_046225_hypothetical_protein"
"1322","FUN_028424_ACOX1_1"
"1323","FUN_060417_hypothetical_protein"
"1324","FUN_036882_HES4"
"1325","FUN_055599_MLLT4_2"
"1326","FUN_044765_TFAP2A"
"1327","FUN_018456_SCP2_1"
"1328","FUN_036303_SRSF6_2"
"1329","FUN_048580_hypothetical_protein"
"1330","FUN_000112_hypothetical_protein"
"1331","FUN_035857_hypothetical_protein"
"1332","FUN_019160_hypothetical_protein"
"1333","FUN_022371_TRMT13"
"1334","FUN_005215_ADAMTS2_1"
"1335","FUN_001970_hypothetical_protein"
"1336","FUN_002857_GRTP1_1"
"1337","FUN_014221_hypothetical_protein"
"1338","FUN_031738_BMP2_1"
"1339","FUN_040681_hypothetical_protein"
"1340","FUN_050184_hypothetical_protein"
"1341","FUN_048266_ATF7IP"
"1342","FUN_011455_hypothetical_protein"
"1343","FUN_016290_hypothetical_protein"
"1344","FUN_032953_hypothetical_protein"
"1345","FUN_026658_hypothetical_protein"
"1346","FUN_030258_POLDIP3"
"1347","FUN_018611_CCL14_11"
"1348","FUN_035812_MED8"
"1349","FUN_047129_B3GNT3_1"
"1350","FUN_050642_hypothetical_protein"
"1351","FUN_041392_SAMM50_2"
"1352","FUN_036534_FBXO25"
"1353","FUN_025000_RIPK4"
"1354","FUN_038565_ATP2A2_2"
"1355","FUN_055634_hypothetical_protein"
"1356","FUN_053698_RNF24_2"
"1357","FUN_010979_hypothetical_protein"
"1358","FUN_049666_MTMR4"
"1359","FUN_036770_hypothetical_protein"
"1360","FUN_040756_LAMB1_3"
"1361","FUN_004865_TMEM51_1"
"1362","FUN_030169_hypothetical_protein"
"1363","FUN_058140_OSTF1"
"1364","FUN_031087_hypothetical_protein"
"1365","FUN_060261_hypothetical_protein"
"1366","FUN_024887_TIAM1_3"
"1367","FUN_000871_TRIM35_1"
"1368","FUN_054978_PPP2R5E_4"
"1369","FUN_017788_hypothetical_protein"
"1370","FUN_018206_PVRL4_1"
"1371","FUN_060076_hypothetical_protein"
"1372","FUN_027321_HOXB3"
"1373","FUN_045756_hypothetical_protein"
"1374","FUN_048541_BEST2"
"1375","FUN_044927_STX17_3"
"1376","FUN_049173_PRRC2B"
"1377","FUN_009104_CALML4"
"1378","FUN_004253_SERINC3"
"1379","FUN_057781_GTF2H2"
"1380","FUN_041754_FAR2"
"1381","FUN_015310_FRAT2"
"1382","FUN_004803_hypothetical_protein"
"1383","FUN_018726_hypothetical_protein"
"1384","FUN_018260_hypothetical_protein"
"1385","FUN_024163_hypothetical_protein"
"1386","FUN_027469_hypothetical_protein"
"1387","FUN_012073_TMEM63B_1"
"1388","FUN_039503_hypothetical_protein"
"1389","FUN_047955_GPA33_2"
"1390","FUN_033123_PHRF1"
"1391","FUN_035452_hypothetical_protein"
"1392","FUN_030871_PALS1A_1"
"1393","FUN_045851_GJB4"
"1394","FUN_012104_GOLGA4"
"1395","FUN_046553_hypothetical_protein"
"1396","FUN_015293_PLEKHF2"
"1397","FUN_056192_hypothetical_protein"
"1398","FUN_022174_LRRK1_5"
"1399","FUN_033525_CNOT2_1"
"1400","FUN_050700_KRT12_5"
"1401","FUN_011736_RUNX3_1"
"1402","FUN_044777_TXNDC5"
"1403","FUN_013841_hypothetical_protein"
"1404","FUN_043722_hypothetical_protein"
"1405","FUN_043563_PLCD1_1"
"1406","FUN_027130_hypothetical_protein"
"1407","FUN_011965_BMP5"
"1408","FUN_005144_hypothetical_protein"
"1409","FUN_045772_CDC14B"
"1410","FUN_029291_hypothetical_protein"
"1411","FUN_007718_MFSD6L"
"1412","FUN_009703_hypothetical_protein"
"1413","FUN_044650_PRPF4B_2"
"1414","FUN_051450_HEPACAM2"
"1415","FUN_044651_PRPF4B_3"
"1416","FUN_019225_hypothetical_protein"
"1417","FUN_045047_hypothetical_protein"
"1418","FUN_017555_ACIN1_1"
"1419","FUN_030225_WBP11"
"1420","FUN_049073_hypothetical_protein"
