gene_id,Gene_symbol,.T0.s1,.T0.s2,.T0.s3,.T96.s4,.T96.s5,.T96.s6
g8055,Gm8032,1.922040351,4.713299169,0,9.720628728,10.53472144,17.25323482
g8056,Gm807,16.33734299,16.49654709,20.39475205,8.505550137,5.26736072,10.14896166
g8057,Gm8108,6.72714123,9.426598337,0,27.94680759,11.58819358,7.104273162
g8058,Gm8126,14.41530264,10.2121482,2.913536008,18.22617887,28.44374789,22.32771565
g8059,Gm8206,6.72714123,6.284398891,0,9.720628728,17.90902645,17.25323482
g8060,Gm8234,4.805100878,3.142199446,6.798250685,1.215078591,3.160416432,1.014896166
g8061,Gm826,2.883060527,5.49884903,0,0,2.106944288,3.044688498
g8062,Gm8264,0,7.855498614,7.769429354,1.215078591,0,3.044688498
g8063,Gm8273,19.22040351,21.99539612,22.33710939,25.51665041,32.65763646,30.44688498
g8064,Gm8279,1052.317092,1038.496917,998.371672,1181.05639,1667.646404,1553.80603
g8065,Gm8290,25.94754474,30.6364446,35.93361076,26.731729,26.3368036,11.16385783
g8066,Gm8350,38.44080703,34.5641939,44.67421878,52.24837941,45.29930219,24.35750799
g8067,Gm8364,6.72714123,3.927749307,3.884714677,2.430157182,6.320832864,6.089376996
g8068,Gm8493,0.961020176,4.713299169,4.855893346,6.075392955,7.374305008,12.17875399
g8069,Gm8618,7.688161405,8.641048476,2.913536008,0,16.8555543,2.029792332
g8070,Gm8624,5.766121054,3.927749307,1.942357338,3.645235773,9.481249296,9.134065494
g8071,Gm867,1.922040351,0,0,6.075392955,2.106944288,3.044688498
g8072,Gm8700,3.844080703,0,0,9.720628728,2.106944288,2.029792332
g8073,Gm8801,21.14244386,10.99769806,12.6253227,9.720628728,11.58819358,14.20854632
g8074,Gm9,0,2.356649584,9.711786692,6.075392955,6.320832864,4.059584664
g8075,Gm9009,15.37632281,20.4242964,21.36593072,14.58094309,13.69513787,11.16385783
g8076,Gm904,0.961020176,5.49884903,0,8.505550137,14.74861002,8.119169328
g8077,Gm9057,1.922040351,5.49884903,0.971178669,2.430157182,2.106944288,1.014896166
g8078,Gm9079,14.41530264,21.20984626,49.53011213,38.88251491,25.28333146,20.29792332
g8079,Gm9222,10.57122193,7.069948753,9.711786692,29.16188618,41.08541362,16.23833866
g8080,Gm9234,96.10201757,109.1914307,111.685547,109.3570732,99.02638154,90.32575878
g8081,Gm9237,15.37632281,13.35434764,8.740608023,25.51665041,41.08541362,27.40219648
g8082,Gm9241,4.805100878,3.927749307,0,2.430157182,6.320832864,0
g8083,Gm9257,0,0.785549861,5.827072015,1.215078591,1.053472144,3.044688498
g8084,Gm9258,0,2.356649584,0,3.645235773,4.213888576,2.029792332
g8085,Gm9292,1.922040351,7.069948753,4.855893346,2.430157182,7.374305008,11.16385783
g8086,Gm9530,7.688161405,1.571099723,0.971178669,7.290471546,11.58819358,5.07448083
g8087,Gm9567,24.98652457,21.99539612,10.68296536,43.74282928,33.71110861,20.29792332
g8088,Gm9595,12.49326228,23.56649584,8.740608023,19.44125746,15.80208216,17.25323482
g8089,Gm973,12.49326228,11.78324792,21.36593072,23.08649323,32.65763646,21.31281949
g8090,Gm9732,68.23243247,75.4127867,79.63665088,226.0046179,168.555543,211.0984025
g8091,Gm9744,0,10.2121482,1.942357338,4.860314364,3.160416432,5.07448083
g8092,Gm9754,10.57122193,4.713299169,0.971178669,8.505550137,7.374305008,9.134065494
g8093,Gm9776,11.53224211,14.13989751,12.6253227,49.81822223,47.40624648,19.28302715
g8094,Gm9805,73.03753335,66.77173822,58.27072015,58.32377237,58.99444006,67.99804313
g8095,Gm9828,4.805100878,0,0,4.860314364,5.26736072,5.07448083
g8096,Gm9836,84.56977546,87.19603462,89.34843757,42.52775069,45.29930219,44.65543131
g8097,Gm9856,5.766121054,10.99769806,2.913536008,15.79602168,20.01597074,10.14896166
g8098,Gm9861,21.14244386,21.99539612,35.93361076,23.08649323,18.96249859,17.25323482
g8099,Gm9881,25.94754474,19.63874654,16.51003738,35.23727914,46.35277434,29.43198882
g8100,Gm9899,31.7136658,24.3520457,35.93361076,17.01110027,8.427777152,13.19365016
g8101,Gm9903,4.805100878,0,1.942357338,0,10.53472144,3.044688498
g8102,Gm9910,0.961020176,3.142199446,1.942357338,3.645235773,7.374305008,9.134065494
g8103,Gm9916,30.75264562,20.4242964,18.45239472,29.16188618,18.96249859,14.20854632
g8104,Gm9918,42.28488773,36.13529363,76.72311487,27.94680759,28.44374789,31.46178115
g8105,Gm9924,0.961020176,2.356649584,6.798250685,1.215078591,2.106944288,2.029792332
g8106,Gm9929,4.805100878,0,0.971178669,1.215078591,5.26736072,2.029792332
g8107,Gm9949,6.72714123,7.855498614,5.827072015,8.505550137,8.427777152,9.134065494
g8108,Gm9970,1.922040351,1.571099723,2.913536008,0,3.160416432,1.014896166
g8109,Gm9975,15.37632281,5.49884903,12.6253227,13.3658645,7.374305008,6.089376996
g8110,Gm9993,3.844080703,3.142199446,0.971178669,10.93570732,8.427777152,8.119169328
g8111,Gm9997,3.844080703,3.927749307,4.855893346,7.290471546,8.427777152,5.07448083
g8112,Gmcl1,345.0062431,377.0639335,338.9413556,308.6299621,396.1055261,371.4519968
g8113,Gmds,65.34937195,87.19603462,98.08904559,70.47455828,81.11735509,60.89376996
g8114,Gmeb1,720.7651318,728.2047215,780.82765,312.2751979,321.3090039,310.5582268
g8115,Gmeb2,312.3315571,317.362144,298.1518514,218.7141464,223.3360945,203.9941294
g8116,Gmfb,1105.173202,1050.280165,1084.806574,1069.26916,1129.322138,1244.2627
g8117,Gmip,190.2819948,226.2383601,218.5152006,249.0911112,291.8117839,281.126238
g8118,Gmnn,514.145794,503.5374612,404.0103264,266.1022114,303.3999775,357.2434504
g8119,Gmppa,171.0615913,187.7464169,175.7833391,227.2196965,293.9187282,261.8432108
g8120,Gmppb,114.3614009,142.9700748,124.3108697,137.3038808,117.9888801,122.8024361
g8121,Gmpr,91.29691669,76.19833656,108.772011,69.25947969,73.74305008,64.95335463
g8122,Gmpr2,102.8291588,94.26598337,74.78075753,86.27057996,76.90346651,72.05762779
g8123,Gmps,3290.533082,3311.092666,3081.549917,2709.625258,2674.765774,2688.459944
g8124,Gna11,1298.338257,1271.805226,1472.306863,763.0693552,744.8048058,813.9467252
g8125,Gna12,726.5312528,693.6405276,786.6547221,1017.020781,915.4672931,902.2426916
g8126,Gna13,3696.083596,3424.997396,3441.857204,2292.853301,2510.424119,2322.082428
g8127,Gna15,27.86958509,18.85319667,17.48121605,25.51665041,8.427777152,16.23833866
g8128,Gnai2,2708.154855,2736.070167,2778.542173,2306.219166,2222.826224,2473.301957
g8129,Gnai3,1646.227561,1659.081307,1598.56009,1462.954624,1495.930444,1494.942053
g8130,Gnal,13.45428246,9.426598337,5.827072015,4.860314364,16.8555543,13.19365016
g8131,Gnao1,2316.058623,2185.399715,2207.489115,2053.482819,1945.76305,1951.645327
g8132,Gnaq,1402.128436,1323.651517,1280.984665,699.8852684,848.0450759,860.6319488
g8133,Gnas,12184.77481,12795.82169,12581.61966,9560.238354,9449.645132,9832.314057
g8134,Gnasas1,75.92059388,80.91163573,52.44364814,93.56105151,94.81249296,60.89376996
g8135,Gnat2,38.44080703,36.92084349,42.73186145,81.4102656,71.63610579,91.34065494
g8136,Gnaz,868.7622388,790.2631606,856.5795862,614.8297671,474.0624648,539.9247603
g8137,Gnb1,11066.14732,10868.86788,10939.35653,8380.397042,7730.378593,7994.3371
g8138,Gnb1l,53.81712984,32.99309418,26.22182407,14.58094309,42.13888576,25.37240415
g8139,Gnb2,2057.544196,2035.359691,2230.797403,1473.890331,1423.240867,1595.416773
g8140,Gnb3,22.10346404,11.78324792,4.855893346,61.96900814,77.95693866,54.80439297
g8141,Gnb4,253.7093264,272.5858019,208.8034139,114.2173876,136.9513787,108.5938898
g8142,Gnb5,177.7887325,170.4643199,159.2733018,230.8649323,191.7319302,301.4241613
g8143,Gne,198.9311764,194.8163656,187.4374832,132.4435664,166.4485988,146.1450479
g8144,Gng10,322.902779,326.7887424,281.6418141,315.9204337,336.0576139,354.198762
g8145,Gng12,0,0,0,7.290471546,5.26736072,3.044688498
g8146,Gng2,566.0408835,459.5466689,498.2146573,938.0406723,918.6277096,961.1066693
g8147,Gng3,7.688161405,14.92544737,9.711786692,46.17298646,31.60416432,34.50646965
g8148,Gng4,42.28488773,36.13529363,34.96243209,167.6808456,141.1652673,132.9513978
g8149,Gng5,415.1607159,395.1315803,414.6932918,388.8251491,505.6666291,494.2544329
g8150,Gng7,23.06448422,30.6364446,31.07771741,25.51665041,14.74861002,12.17875399
g8151,Gng8,69.19345265,80.12608587,70.89604285,63.18408673,67.42221722,89.31086261
g8152,Gngt2,22.10346404,10.99769806,7.769429354,35.23727914,30.55069218,49.72991214
g8153,Gnl1,922.5793687,914.3800387,1054.700035,860.2756425,779.5693866,845.4085063
g8154,Gnl2,1061.927294,1191.67914,1145.019651,899.1581574,853.3124366,867.736222
g8155,Gnl3,1284.883975,1205.819037,1125.596078,880.9319785,1035.563118,864.6915335
g8156,Gnl3l,2529.405102,2578.960195,2454.168497,2605.128499,2427.19982,2619.447005
g8157,Gnpat,1190.703998,1149.259447,1077.037144,794.6613985,814.3339673,797.7083865
g8158,Gnpda1,182.5938334,167.3221205,190.3510192,145.8094309,165.3951266,133.9662939
g8159,Gnpda2,97.06303774,91.90933379,62.15543483,150.6697453,148.5395723,121.7875399
g8160,Gnpnat1,336.3570615,369.9939847,443.8286518,629.4107102,646.8318964,705.3528354
g8161,Gnptab,760.166959,741.5590692,745.865218,631.8408673,554.1263477,449.5990016
g8162,Gnptg,283.5009518,364.4951357,293.2959581,362.0934201,359.2340011,357.2434504
g8163,Gns,1633.734299,1735.279644,1771.429893,2154.334342,2141.708869,2101.84996
g8164,Golga1,334.4350211,363.7095858,430.2321505,315.9204337,329.7367811,342.020008
g8165,Golga2,1425.192921,1454.052794,1425.690286,1104.506439,1022.921452,1044.328155
g8166,Golga3,2066.193378,2030.646392,1818.046469,1952.631296,1877.287361,1991.226278
g8167,Golga4,1803.83487,1923.811611,2106.486534,1846.919458,1825.667226,1955.704912
g8168,Golga5,465.133765,388.0616315,427.3186145,460.514786,488.8110748,519.626837
g8169,Golga7,732.2973739,770.6244141,792.4817941,783.7256912,710.0402251,786.5445287
g8170,Golga7b,4.805100878,0.785549861,1.942357338,3.645235773,3.160416432,0
g8171,Golgb1,2007.571147,2189.327464,2026.849883,2851.789453,2786.433821,3086.299241
g8172,Golim4,2856.151962,3062.85891,2834.870535,2952.640976,2644.215081,3049.762979
g8173,Golm1,714.0379905,727.4191717,748.778754,496.9671437,415.0680247,578.4908146
g8174,Golm2,2608.208757,2657.515181,2544.488113,2017.030461,2053.217209,2109.969129
g8175,Golph3,1072.498516,1038.496917,1040.132355,1047.397745,1067.167282,1101.16234
g8176,Golph3l,195.0870957,190.8886163,166.0715524,236.9403253,235.9777603,214.143091
g8177,Golt1b,709.2328897,718.7781232,670.1132818,669.5083037,785.8902194,687.0847044
g8178,Gon4l,1651.032662,1633.158162,1810.277039,1472.675252,1450.631142,1509.150599
g8179,Gon7,43.24590791,70.69948753,59.24189882,60.75392955,66.36874507,76.11721245
g8180,Gopc,842.8146941,908.0956398,932.3315224,682.8741682,601.5325942,672.8761581
g8181,Gorab,218.1515799,238.021608,158.3021231,240.585561,259.1541474,269.9623802
g8182,Gorasp1,82.64773511,84.05383517,92.26197358,128.7983306,117.9888801,122.8024361
g8183,Gorasp2,1035.018729,944.2309334,977.9769199,722.9717617,720.5749465,778.4253594
g8184,Gosr1,316.1756378,291.4389986,336.0278195,292.8339404,293.9187282,277.0666533
g8185,Gosr2,1047.511991,1065.205612,1075.094787,1024.311252,958.659651,1011.851478
g8186,Got1,487.2372291,556.1693019,464.2234039,1053.473138,1005.012425,928.6299919
g8187,Got1l1,4.805100878,12.56879778,0,57.10869378,40.03194147,64.95335463
g8188,Got2,7168.24949,6648.894027,7066.295997,5766.762993,5695.07041,5563.660782
g8189,Gp1bb,119.1665018,109.9769806,101.9737603,105.7118374,117.9888801,142.0854632
g8190,Gpaa1,209.5023983,227.02391,239.8811313,274.6077616,221.2291502,252.7091453
g8191,Gpalpp1,413.2386755,388.8471814,488.5028706,487.246515,391.8916376,461.7777556
g8192,Gpam,474.7439668,434.4090734,495.3011213,483.6012792,468.7951041,452.6436901
g8193,Gpank1,275.8127904,282.0124003,261.247062,340.2220055,335.0041418,392.7648163
g8194,Gpat3,80.72569476,76.98388642,59.24189882,313.4902765,321.3090039,314.6178115
g8195,Gpat4,2519.794901,2577.389095,2834.870535,2907.683068,2752.722712,2875.200838
g8196,Gpatch1,784.1924634,700.7104764,696.3351058,664.6479893,721.6284186,635.3249999
g8197,Gpatch11,369.9927676,374.7072839,431.2033291,346.2973984,284.4374789,354.198762
g8198,Gpatch2,455.5235633,469.7588171,486.5605133,563.7964662,514.0944063,537.894968
g8199,Gpatch2l,620.8190335,611.9433421,672.0556391,667.0781465,662.6339786,691.1442891
g8200,Gpatch3,308.4874764,307.1499958,325.3448542,212.6387534,199.1062352,190.8004792
g8201,Gpatch4,1457.867607,1566.386424,1504.355759,1035.24696,810.1200787,1016.925958
g8202,Gpatch8,1110.939323,1199.534638,1200.376835,1322.005507,1178.835329,1361.990655
g8203,Gpbar1,5.766121054,3.927749307,6.798250685,15.79602168,13.69513787,20.29792332
g8204,Gpbp1,2090.218882,2044.000739,1992.858629,1455.664152,1320.000596,1416.795048
g8205,Gpbp1l1,240.2550439,273.3713518,347.6819636,324.4259838,370.8221947,363.3328274
g8206,Gpc1,2326.629845,2175.973116,2617.326514,1913.748781,1738.229038,1795.351318
g8207,Gpc3,1.922040351,0,0.971178669,6.075392955,0,3.044688498
g8208,Gpc5,133.5818044,179.1053684,155.3885871,167.6808456,250.7263703,215.1579872
g8209,Gpc6,1429.037001,1397.493203,1367.419566,626.980553,537.2707934,507.448083
g8210,Gpcpd1,272.9297299,329.9309418,295.2383154,311.0601193,369.7687225,322.7369808
g8211,Gpd1,16.33734299,21.99539612,32.04889608,17.01110027,34.76458075,27.40219648
g8212,Gpd1l,249.8652457,236.4505083,210.7457712,143.3792737,160.1277659,153.2493211
g8213,Gpd2,539.1323186,536.5305554,466.1657612,319.5656694,288.6513675,365.3626198
g8214,Gper1,37.47978685,16.49654709,22.33710939,9.720628728,13.69513787,12.17875399
g8215,Gphn,873.5673397,698.3538268,730.3263593,430.1378212,425.6027462,456.7032747
g8216,Gpi1,3884.44355,3824.842275,3869.175818,3407.080369,3320.544198,3471.959784
g8217,Gpkow,247.9432053,230.9516593,291.3536008,260.0268185,279.1701182,322.7369808
g8218,Gpld1,8.649181581,7.855498614,13.59650137,61.96900814,64.26180078,91.34065494
g8219,Gpm6b,466.0947852,478.3998656,383.6155743,568.6567806,513.0409341,502.3736022
g8220,Gpn1,438.2252001,428.9102243,471.9928332,323.2109052,372.929139,339.9902156
g8221,Gpn2,122.0495623,112.3336302,143.734443,69.25947969,77.95693866,85.25127795
g8222,Gpn3,205.6583176,233.3083088,248.6217393,161.6054526,159.0742937,178.6217252
g8223,Gpnmb,2.883060527,0,0,14.58094309,5.26736072,14.20854632
g8224,Gpr107,838.0095932,712.4937243,807.0494741,654.9273606,736.3770287,630.2505191
g8225,Gpr108,241.2160641,223.8817105,297.1806728,283.1133117,291.8117839,292.2900958
g8226,Gpr12,255.6313667,180.6764681,253.4776327,29.16188618,32.65763646,30.44688498
g8227,Gpr135,40.36284738,12.56879778,34.96243209,0,30.55069218,24.35750799
g8228,Gpr137,205.6583176,172.0354197,176.7545178,179.8316315,221.2291502,208.053714
g8229,Gpr137b,189.3209746,191.6741662,152.4750511,335.3616911,355.0201125,332.8859425
g8230,Gpr137b-ps,124.9326228,138.2567756,151.5038724,317.1355123,262.3145639,207.0388179
g8231,Gpr137c,63.42733159,52.63184072,88.3772589,85.05550137,92.70554867,79.16190095
g8232,Gpr146,72.07651318,72.27058725,47.58775479,85.05550137,40.03194147,57.84908146
g8233,Gpr153,32.67468597,32.99309418,50.5012908,77.76502983,114.8284637,111.6385783
g8234,Gpr155,106.6732395,148.4689238,132.080299,168.8959242,110.6145751,147.1599441
g8235,Gpr156,0,7.069948753,1.942357338,8.505550137,5.26736072,4.059584664
g8236,Gpr158,0,0,0,4.860314364,10.53472144,8.119169328
g8237,Gpr15lg,0.961020176,3.927749307,0,6.075392955,0,0
g8238,Gpr160,0,0,2.913536008,1.215078591,3.160416432,5.07448083
g8239,Gpr161,146.0750667,113.9047299,101.0025816,137.3038808,139.058323,129.9067093
g8240,Gpr162,70.15447282,75.4127867,77.69429354,168.8959242,138.0048509,152.2344249
g8241,Gpr165,4.805100878,5.49884903,0.971178669,1.215078591,3.160416432,8.119169328
g8242,Gpr17,1.922040351,6.284398891,0.971178669,2.430157182,7.374305008,9.134065494
g8243,Gpr173,259.4754474,223.0961606,282.6129927,379.1045204,372.929139,329.841254
g8244,Gpr176,133.5818044,111.5480803,98.08904559,106.926916,102.186798,137.0109824
g8245,Gpr179,9.610201757,4.713299169,10.68296536,26.731729,11.58819358,15.22344249
g8246,Gpr180,242.1770843,234.0938587,241.8234886,211.4236748,238.0847045,299.394369
g8247,Gpr183,4.805100878,3.142199446,0,2.430157182,1.053472144,3.044688498
g8248,Gpr19,151.8411878,140.6134252,162.1868378,247.8760326,219.122206,257.7836262
g8249,Gpr20,0,0,2.913536008,9.720628728,7.374305008,8.119169328
g8250,Gpr21,17.29836316,13.35434764,9.711786692,9.720628728,21.06944288,3.044688498
g8251,Gpr22,380.5639896,412.4136773,378.759681,189.5522602,245.4590096,222.2622604
g8252,Gpr3,75.92059388,51.84629085,44.67421878,82.62534419,55.83402363,64.95335463
g8253,Gpr35,6.72714123,18.85319667,10.68296536,41.3126721,26.3368036,25.37240415
g8254,Gpr45,3.844080703,3.927749307,8.740608023,6.075392955,4.213888576,7.104273162
g8255,Gpr52,14.41530264,5.49884903,12.6253227,4.860314364,3.160416432,3.044688498
g8256,Gpr55,0,2.356649584,0.971178669,1.215078591,0,7.104273162
g8257,Gpr61,11.53224211,10.2121482,4.855893346,14.58094309,18.96249859,3.044688498
g8258,Gpr68,53.81712984,81.69718559,82.55018688,53.46345801,48.45971862,61.90866613
g8259,Gpr75,8.649181581,16.49654709,17.48121605,23.08649323,28.44374789,24.35750799
g8260,Gpr82,0.961020176,0,0,1.215078591,4.213888576,9.134065494
g8261,Gpr85,93.21895704,84.83938503,83.52136555,568.6567806,474.0624648,489.179952
g8262,Gpr89,459.367644,417.1269764,454.5116172,487.246515,436.1374676,402.9137779
g8263,Gprasp1,2926.306435,2963.879627,3098.059955,3996.393486,3591.286539,3876.903354
g8264,Gprasp2,323.8637992,321.2898933,380.7020383,591.7432738,563.607597,642.4292731
g8265,Gprc5a,33.63570615,25.13759557,32.04889608,173.7562385,183.3041531,127.8769169
g8266,Gprc5b,22.10346404,26.70869529,25.2506454,55.89361519,49.51319077,48.71501597
g8267,Gprin1,1591.449411,1642.58476,1738.409818,1363.318179,1236.776297,1308.201158
g8268,Gprin2,0.961020176,0.785549861,0,3.645235773,4.213888576,5.07448083
g8269,Gps1,1730.797336,1847.613274,1771.429893,1202.927805,1048.204783,1170.175279
g8270,Gps2,791.8806248,962.2985803,926.5044504,383.9648348,338.1645582,410.0180511
g8271,Gpsm1,582.3782265,585.2346468,551.6294841,586.8829595,494.0784355,482.0756789
g8272,Gpsm2,684.2463651,702.2815761,708.9604285,580.8075665,617.3346764,604.878115
g8273,Gpsm3,0,1.571099723,0.971178669,9.720628728,5.26736072,6.089376996
g8274,Gpt,18.25938334,14.92544737,1.942357338,23.08649323,14.74861002,18.26813099
g8275,Gpt2,279.6568711,289.082349,292.3247794,1071.699317,1128.268666,1067.670767
g8276,Gpx1,562.1968028,575.8080484,584.6495589,246.660954,200.1597074,241.5452875
g8277,Gpx4,1968.16932,1837.401126,1803.478789,1793.456,1678.181125,1802.455591
g8278,Gramd1a,541.0543589,578.9502479,667.1997458,1122.732618,999.7450647,1072.745248
g8279,Gramd1b,858.1910169,871.9603462,862.4066583,1108.151675,1075.595059,1037.223882
g8280,Gramd1c,13.45428246,6.284398891,6.798250685,3.645235773,3.160416432,10.14896166
g8281,Gramd2a,19.22040351,24.3520457,14.56768004,19.44125746,9.481249296,14.20854632
g8282,Gramd2b,25.94754474,25.13759557,28.16418141,27.94680759,21.06944288,29.43198882
g8283,Gramd4,1033.096689,926.1632866,958.5533465,804.3820273,740.5909172,751.0231629
g8284,Grap2,39.4018272,48.70409141,48.55893346,12.15078591,7.374305008,6.089376996
g8285,Grb10,18.25938334,22.78094598,11.65414403,15.79602168,22.12291502,12.17875399
g8286,Grb14,182.5938334,164.9654709,207.8322352,168.8959242,144.3256837,146.1450479
g8287,Grb2,870.6842792,820.1140553,710.9027859,750.9185693,694.2381429,721.5911741
g8288,Grcc10,458.4066238,402.9870789,433.1456865,619.6900814,723.7353629,790.6041134
g8289,Greb1,136.4648649,157.1099723,166.0715524,473.8806505,430.8701069,422.1968051
g8290,Greb1l,0.961020176,3.142199446,0,2.430157182,1.053472144,4.059584664
g8291,Grep1,0,2.356649584,1.942357338,6.075392955,1.053472144,2.029792332
g8292,Grhl1,25.94754474,42.41969252,37.8759681,61.96900814,51.62013506,51.75970447
g8293,Grhl2,162.4124097,155.5388726,178.6968751,301.3394906,289.7048396,278.0815495
g8294,Grhpr,101.8681386,76.98388642,117.512619,98.42136587,66.36874507,65.96825079
g8295,Gria2,126.8546632,121.7602285,116.5414403,116.6475447,151.6999887,110.6236821
g8296,Grid2,1.922040351,1.571099723,6.798250685,2.430157182,4.213888576,4.059584664
g8297,Grid2ip,99.94609827,97.40818282,122.3685123,184.6919458,173.8229038,139.0407747
g8298,Grifin,1.922040351,2.356649584,2.913536008,2.430157182,0,4.059584664
g8299,Grik3,15.37632281,9.426598337,8.740608023,6.075392955,7.374305008,4.059584664
g8300,Grik4,7.688161405,6.284398891,3.884714677,20.65633605,13.69513787,9.134065494
g8301,Grik5,506.4576326,525.5328573,525.40766,772.7899839,781.6763309,785.5296325
g8302,Grin1,462.2507045,495.6819626,532.2059107,513.978244,447.7256612,484.1054712
g8303,Grin1os,2.883060527,1.571099723,3.884714677,2.430157182,3.160416432,2.029792332
g8304,Grin2a,0,3.142199446,0,1.215078591,1.053472144,5.07448083
g8305,Grin2b,4.805100878,9.426598337,5.827072015,7.290471546,13.69513787,4.059584664
g8306,Grin2c,4.805100878,4.713299169,4.855893346,8.505550137,8.427777152,4.059584664
g8307,Grin2d,59.58325089,65.98618836,95.17550958,151.8848239,123.2562408,137.0109824
g8308,Grin3b,15.37632281,7.855498614,5.827072015,24.30157182,33.71110861,14.20854632
g8309,Grina,2268.968635,2316.586541,2507.583324,4489.715394,4468.828835,4257.489417
g8310,Grip1,605.4427107,591.5190457,697.3062845,863.9208782,739.5374451,716.5166932
g8311,Grip1os1,0,3.927749307,0,3.645235773,4.213888576,5.07448083
g8312,Grip1os2,3.844080703,4.713299169,1.942357338,4.860314364,4.213888576,6.089376996
g8313,Gripap1,669.8310624,660.6474335,603.1019536,654.9273606,655.2596736,598.788738
g8314,Grk1,1.922040351,2.356649584,3.884714677,0,4.213888576,3.044688498
g8315,Grk2,806.2959274,788.6920609,841.0407275,676.7987752,614.17426,554.1333067
g8316,Grk3,522.7949756,457.1900194,532.2059107,397.3306993,375.0360833,379.5711661
g8317,Grk4,10.57122193,22.78094598,6.798250685,19.44125746,23.17638717,26.38730032
g8318,Grk5,473.7829466,474.4721163,536.0906254,269.7474472,186.4645695,253.7240415
g8319,Grk6,1223.378684,1143.760598,1114.913112,1182.271469,1125.10825,1178.294449
g8320,Grm1,67.2714123,70.69948753,59.24189882,15.79602168,13.69513787,20.29792332
g8321,Grm2,6.72714123,8.641048476,17.48121605,7.290471546,13.69513787,10.14896166
g8322,Grm4,2.883060527,10.2121482,3.884714677,19.44125746,15.80208216,8.119169328
g8323,Grm6,11.53224211,7.069948753,1.942357338,4.860314364,2.106944288,2.029792332
g8324,Grm8,2.883060527,4.713299169,3.884714677,6.075392955,16.8555543,8.119169328
g8325,Grn,898.5538643,875.8880955,1079.95068,2365.758017,2176.47345,2284.53127
g8326,Grpel1,753.4398177,742.3446191,837.1560129,797.0915557,767.981193,850.4829872
g8327,Grpel2,285.4229922,262.3736537,288.4400648,308.6299621,301.2930332,301.4241613
g8328,Grpr,15.37632281,7.069948753,14.56768004,25.51665041,9.481249296,17.25323482
g8329,Grsf1,1524.177999,1468.978241,1485.903364,1308.639643,1191.476995,1259.486142
g8330,Grtp1,1.922040351,0,6.798250685,3.645235773,5.26736072,10.14896166
g8331,Grwd1,780.3483827,738.4168697,759.4617193,528.5591871,526.736072,542.9694488
g8332,Gsap,16.33734299,13.35434764,31.07771741,65.61424392,69.5291615,59.8788738
g8333,Gsdmd,148.9581272,129.6157271,113.6279043,72.90471546,85.33124366,82.20658945
g8334,Gsdme,191.243015,217.5973116,169.9562671,104.4967588,139.058323,99.45982427
g8335,Gse1,4551.391552,4377.869378,4768.487266,4328.109941,4382.444119,3987.527036
g8336,Gsg1l,0.961020176,2.356649584,2.913536008,14.58094309,14.74861002,12.17875399
g8337,Gsk3a,663.1039212,643.3653365,643.8914577,578.3774093,699.5055036,638.3696884
g8338,Gsk3b,4016.103314,3978.810048,4022.622048,4083.879144,3826.210827,3979.407867
g8339,Gskip,138.3869053,135.900126,116.5414403,161.6054526,173.8229038,199.9345447
g8340,Gsn,511.2627335,444.6212216,434.1168651,277.0379188,232.8173438,252.7091453
g8341,Gspt1,4859.879028,4799.709653,4736.43837,2699.904629,2405.076905,2667.147124
g8342,Gspt2,50.93406931,46.34744182,59.24189882,76.54995124,67.42221722,79.16190095
g8343,Gsr,1799.990789,1674.006755,1635.464879,1928.329724,1946.816522,1990.211382
g8344,Gss,159.5293492,163.3943712,161.2156591,125.1530949,69.5291615,97.43003194
g8345,Gssos2,19.22040351,10.2121482,7.769429354,38.88251491,25.28333146,20.29792332
g8346,Gsta4,16.33734299,12.56879778,33.02007475,8.505550137,10.53472144,8.119169328
g8347,Gstcd,296.9552343,281.2268504,224.3422726,291.6188618,258.1006753,263.8730032
g8348,Gstk1,3.844080703,15.71099723,14.56768004,53.46345801,68.47568936,43.64053514
g8349,Gstm1,151.8411878,153.182223,162.1868378,948.9763796,966.0339561,1047.372843
g8350,Gstm2,131.6597641,107.620331,96.14668825,319.5656694,314.9881711,309.5433306
g8351,Gstm4,33.63570615,21.20984626,17.48121605,54.6785366,71.63610579,81.19169328
g8352,Gstm5,161.4513895,145.3267244,171.8986245,171.3260813,180.1437366,153.2493211
g8353,Gstm6,10.57122193,14.13989751,10.68296536,78.98010842,80.06388294,64.95335463
g8354,Gstm7,13.45428246,16.49654709,21.36593072,27.94680759,29.49722003,18.26813099
g8355,Gsto1,122.0495623,105.2636814,94.20433091,211.4236748,147.4861002,208.053714
g8356,Gstp-ps,14.41530264,15.71099723,9.711786692,23.08649323,22.12291502,28.41709265
g8357,Gstp1,600.6376098,637.8664875,639.0355643,929.5351221,844.8846595,959.0768769
g8358,Gstp2,0,1.571099723,0,0,16.8555543,0
g8359,Gstt2,0,0,1.942357338,12.15078591,3.160416432,3.044688498
g8360,Gstz1,255.6313667,253.7326052,212.6881286,434.9981356,376.0895554,482.0756789
g8361,Gsx1,1.922040351,8.641048476,3.884714677,9.720628728,5.26736072,9.134065494
g8362,Gt(ROSA)26Sor,45.16794826,31.42199446,27.19300274,24.30157182,15.80208216,13.19365016
g8363,Gtdc1,79.76467458,94.26598337,132.080299,74.11979405,84.27777152,87.28107028
g8364,Gtf2a1,1860.53506,1706.999849,1738.409818,1484.826038,1531.748497,1369.094928
