baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,gene_name,.T0.s1,.T0.s2,.T0.s3,.T96.s4,.T96.s5,.T96.s6
2.630972154,0.526666041,1.503359853,0.350325998,0.726094056,0.818155379,Lrmda,Lrmda,0,1.571099723,4.855893346,7.290471546,1.053472144,1.014896166
1300.511753,1.586176264,0.074025666,21.42738268,7.42E-102,1.23E-99,Lrp1,Lrp1,671.7531028,641.7942368,636.1220283,1957.49161,2071.126235,1824.783307
520.4992518,-0.108936187,0.098948559,-1.100937578,0.270923826,0.403002943,Lrp10,Lrp10,549.7035405,533.3883559,537.0618041,518.8385584,486.7041305,497.2991214
1853.741468,-0.206211076,0.057985353,-3.556261464,0.00037617,0.001284793,Lrp11,Lrp11,1983.545643,1952.876956,2021.022811,1777.659979,1680.28807,1707.055351
845.2705431,0.21908359,0.082662741,2.650330568,0.008041305,0.020851195,Lrp12,Lrp12,733.258394,780.0510124,830.3577622,916.1692576,892.290906,919.4959264
69.84365336,2.451903078,0.312960406,7.834547229,4.71E-15,4.63E-14,Lrp1b,Lrp1b,29.79162545,13.35434764,22.33710939,109.3570732,128.5236016,115.6981629
4.097509294,1.90486032,1.175648552,1.620263401,0.105175707,0.190477495,Lrp2,Lrp2,0,3.142199446,1.942357338,6.075392955,6.320832864,7.104273162
6.224700365,0.31434738,0.872852165,0.360138168,0.718743811,0.812608391,Lrp3,Lrp3,3.844080703,7.855498614,4.855893346,7.290471546,8.427777152,5.07448083
8.091052407,-0.539653528,0.862862529,-0.62542237,0.531693884,0.660943971,Lrp4,Lrp4,18.25938334,4.713299169,5.827072015,8.505550137,2.106944288,9.134065494
328.8734334,-0.572452608,0.12718493,-4.500946844,6.77E-06,2.99E-05,Lrp5,Lrp5,422.8488773,387.2760817,370.019073,255.1665041,278.116646,259.8134185
1752.839706,-0.272865041,0.065466422,-4.168015187,3.07E-05,0.000124742,Lrp6,Lrp6,1873.989343,1836.615576,2043.35992,1664.65767,1578.101272,1520.314457
754.0950594,-0.352838302,0.090680673,-3.890997808,9.98E-05,0.000375837,Lrp8,Lrp8,781.3094028,908.0956398,847.8389782,637.9162603,654.2062014,695.2038737
2.778895233,1.143623876,1.447612335,0.790006998,0.429523681,0.568388567,Lrp8os3,Lrp8os3,0,3.142199446,1.942357338,8.505550137,1.053472144,2.029792332
694.281391,-0.22373334,0.100636902,-2.223173962,0.026204072,0.058988735,Lrpap1,Lrpap1,721.7261519,732.9180207,790.5394367,612.3996099,579.4096792,728.6954472
2239.058768,-0.332119483,0.059595278,-5.572916121,2.51E-08,1.47E-07,Lrpprc,Lrpprc,2526.522042,2329.155339,2633.836551,1969.642396,1963.672076,2011.524201
346.3701891,-0.498783961,0.13522929,-3.688431395,0.000225641,0.000798967,Lrr1,Lrr1,357.4995054,399.0593296,461.3098679,257.5966613,302.3465053,300.4092652
86.21526395,-0.452634862,0.256123738,-1.767250729,0.077186247,0.14811782,Lrrc1,Lrrc1,94.17997722,93.48043351,110.7143683,94.7761301,64.26180078,59.8788738
2.972082587,5.157710763,1.694057451,3.04459023,0.002329975,0.006785426,Lrrc10b,Lrrc10b,0,0,0,8.505550137,5.26736072,4.059584664
191.0188501,0.350189641,0.173963194,2.013009957,0.044113582,0.092393417,Lrrc14,Lrrc14,136.4648649,191.6741662,174.8121605,228.4347751,211.7479009,202.9792332
11.78923231,0.117823395,0.661285113,0.178173366,0.858586826,0.9117094,Lrrc14b,Lrrc14b,17.29836316,7.069948753,9.711786692,10.93570732,9.481249296,16.23833866
4.053589639,-0.127853438,1.092232558,-0.117056974,0.906814905,0.942566883,Lrrc15,Lrrc15,4.805100878,3.142199446,4.855893346,1.215078591,4.213888576,6.089376996
9.341528551,0.461329225,0.7699038,0.599203725,0.549037039,0.675812359,Lrrc17,Lrrc17,7.688161405,7.069948753,8.740608023,18.22617887,3.160416432,11.16385783
6.317006702,-0.235552368,0.940317113,-0.250503117,0.802198294,0.872448554,Lrrc2,Lrrc2,2.883060527,3.142199446,14.56768004,4.860314364,7.374305008,5.07448083
228.9897565,0.754017938,0.153576871,4.909710257,9.12E-07,4.52E-06,Lrrc20,Lrrc20,152.8022079,175.963169,182.5815898,285.5434689,265.4749803,311.573123
1.936953583,0.771455765,1.640918771,0.470136474,0.638257517,NA,Lrrc23,Lrrc23,1.922040351,2.356649584,0,1.215078591,1.053472144,5.07448083
184.3561081,0.514086504,0.172000537,2.988865693,0.002800152,0.008019536,Lrrc24,Lrrc24,144.1530264,169.6787701,140.820907,232.0800109,228.6034552,190.8004792
87.50731336,0.754399158,0.250532017,3.011188621,0.002602271,0.007505775,Lrrc27,Lrrc27,53.81712984,66.77173822,74.78075753,105.7118374,129.5770737,94.38534344
73.10158909,0.554894086,0.276155971,2.009350312,0.044499996,0.093035269,Lrrc28,Lrrc28,70.15447282,55.77404016,51.47246947,109.3570732,72.68957794,79.16190095
433.1618565,0.357864992,0.124560865,2.873013055,0.004065773,0.011286773,Lrrc3,Lrrc3,383.4470501,329.9309418,426.3474358,534.6345801,444.5652448,480.0458865
2.040320318,4.615288926,1.888989998,2.443257471,0.014555349,0.035102184,Lrrc32,Lrrc32,0,0,0,6.075392955,2.106944288,4.059584664
7.412552049,0.328755049,1.065333697,0.308593495,0.75763077,0.841581582,Lrrc36,Lrrc36,18.25938334,1.571099723,0,4.860314364,13.69513787,6.089376996
1.803717962,1.146182845,1.799699734,0.636874487,0.524206602,NA,Lrrc38,Lrrc38,0.961020176,2.356649584,0,2.430157182,0,5.07448083
8.41377488,0.294821032,0.811388993,0.363353502,0.716340831,0.810889644,Lrrc3b,Lrrc3b,1.922040351,10.99769806,9.711786692,6.075392955,12.64166573,9.134065494
548.016588,-0.085622279,0.125500907,-0.682244308,0.495084482,0.628735317,Lrrc40,Lrrc40,591.027408,646.507536,453.5404385,573.517095,484.5971862,538.9098642
441.2951406,-0.090895499,0.118573234,-0.766576874,0.443333129,0.581547772,Lrrc41,Lrrc41,509.3406931,453.26227,403.0391477,417.9870353,456.1534384,407.9882588
520.6100912,-0.351641368,0.103504768,-3.397344624,0.000680432,0.002212704,Lrrc42,Lrrc42,594.8714887,575.0224986,580.7648442,477.5258863,480.3832977,415.0925319
4.177575681,0.610546497,1.167981997,0.522736222,0.601157828,0.720596151,Lrrc43,Lrrc43,0,3.142199446,6.798250685,4.860314364,3.160416432,7.104273162
109.1145819,0.503594026,0.238425479,2.112165312,0.034672273,0.075162734,Lrrc45,Lrrc45,82.64773511,71.48503739,117.512619,108.1419946,134.8444344,140.0556709
1406.593335,-0.528129723,0.065865572,-8.018297045,1.07E-15,1.09E-14,Lrrc47,Lrrc47,1629.890218,1633.943712,1719.957423,1170.120683,1111.413112,1174.234864
201.9959147,0.428781098,0.170245854,2.518599358,0.011782264,0.029168205,Lrrc49,Lrrc49,149.9191474,195.6019155,170.9274458,199.2728889,248.619426,247.6346645
685.7938289,0.297654774,0.093234465,3.192540169,0.001410273,0.004288066,Lrrc4b,Lrrc4b,591.027408,626.8687894,627.3814203,763.0693552,812.227023,694.1889776
34.53052181,1.064745781,0.386176072,2.757151097,0.00583074,0.015612751,Lrrc4c,Lrrc4c,25.94754474,24.3520457,16.51003738,53.46345801,45.29930219,41.61074281
23.60018176,1.302355241,0.472940503,2.75374013,0.005891853,0.015752223,Lrrc51,Lrrc51,11.53224211,15.71099723,13.59650137,25.51665041,31.60416432,43.64053514
15.98649358,1.339426211,0.570102545,2.349447873,0.018801276,0.044033639,Lrrc55,Lrrc55,10.57122193,7.069948753,9.711786692,17.01110027,22.12291502,29.43198882
12.81936423,0.301487543,0.652660097,0.461936534,0.644126834,0.754239895,Lrrc56,Lrrc56,13.45428246,4.713299169,16.51003738,12.15078591,17.90902645,12.17875399
81.61127294,-0.896739503,0.264603728,-3.388990432,0.000701505,0.002274449,Lrrc57,Lrrc57,121.0885421,102.9070318,95.17550958,42.52775069,57.94096792,70.02783546
4891.530027,-0.175195889,0.043338327,-4.042516237,5.29E-05,0.00020752,Lrrc58,Lrrc58,5285.610966,5085.649803,5191.921166,4765.538234,4519.395498,4501.064496
4564.497213,-0.46353612,0.044950281,-10.31219636,6.21E-25,1.05E-23,Lrrc59,Lrrc59,5421.114811,5062.083307,5393.926329,3837.21819,3797.767079,3874.873562
97.08432823,0.803033464,0.252263607,3.183310801,0.001456012,0.004414834,Lrrc61,Lrrc61,79.76467458,58.13068975,74.78075753,115.4324661,156.9673495,97.43003194
6.573320773,0.834725157,0.920770035,0.906551175,0.364644191,0.504329588,Lrrc66,Lrrc66,1.922040351,5.49884903,6.798250685,2.430157182,12.64166573,10.14896166
11.74599171,0.513846192,0.697839964,0.736338155,0.461524931,0.598661808,Lrrc69,Lrrc69,10.57122193,3.142199446,15.53885871,12.15078591,17.90902645,11.16385783
59.50997631,1.463348665,0.307252883,4.762684888,1.91E-06,9.08E-06,Lrrc7,Lrrc7,40.36284738,32.20754432,22.33710939,93.56105151,86.38471581,82.20658945
7.577494298,0.637462037,0.902543414,0.706295151,0.480004608,0.615134769,Lrrc70,Lrrc70,3.844080703,7.069948753,6.798250685,10.93570732,15.80208216,1.014896166
3.008222737,-0.916334764,1.483334513,-0.617753282,0.536737983,0.665129794,Lrrc71,Lrrc71,0,3.142199446,8.740608023,0,2.106944288,4.059584664
66.42295039,-0.096467199,0.305531246,-0.315735952,0.752202936,0.837578017,Lrrc73,Lrrc73,74.9595737,50.27519113,80.60782954,86.27057996,51.62013506,54.80439297
87.57019801,-0.310069169,0.241763563,-1.282530609,0.199656575,0.317938522,Lrrc75a,Lrrc75a,108.5952799,96.62263296,85.46372289,81.4102656,85.33124366,67.99804313
1410.068297,-1.432232965,0.073168102,-19.574554,2.55E-85,2.95E-83,Lrrc75b,Lrrc75b,2002.766046,2043.21519,2129.794822,701.100347,756.3929994,827.1403753
1191.222288,0.085613277,0.069855027,1.225585066,0.220354861,0.34390176,Lrrc8a,Lrrc8a,1175.327675,1107.625305,1185.809155,1234.519848,1196.744356,1247.307388
1007.86651,-0.068101929,0.077461528,-0.879171002,0.379308565,0.519343562,Lrrc8b,Lrrc8b,1019.642406,981.9373268,1094.51836,973.2779514,1019.761035,958.0619808
1258.10079,0.764107786,0.072096619,10.59838582,3.03E-26,5.44E-25,Lrrc8c,Lrrc8c,902.397945,978.0095775,914.8503064,1639.141019,1621.29363,1492.91226
879.9714492,1.001161555,0.086973636,11.51109232,1.16E-30,2.55E-29,Lrrc8d,Lrrc8d,610.2478116,575.0224986,572.9954148,1287.983306,1102.985335,1130.594329
6.750944003,0.921313575,0.861484916,1.069448295,0.284867715,0.418748104,Lrrc8e,Lrrc8e,2.883060527,7.069948753,3.884714677,12.15078591,8.427777152,6.089376996
2.708067108,0.951276913,1.522137845,0.624961081,0.531996602,0.66113192,Lrrc9,Lrrc9,4.805100878,0.785549861,0,1.215078591,8.427777152,1.014896166
258.9623132,0.529871899,0.180995015,2.927549682,0.003416445,0.009642175,Lrrcc1,Lrrcc1,276.7738106,172.8209695,187.4374832,270.9625258,285.490951,360.2881389
16.10195894,0.92180391,0.552175062,1.669405183,0.095037107,0.175521972,Lrrd1,Lrrd1,9.610201757,10.2121482,13.59650137,20.65633605,25.28333146,17.25323482
28.06098375,3.43068673,0.521832104,6.574311367,4.89E-11,3.63E-10,Lrrfip1,Lrrfip1,3.844080703,5.49884903,4.855893346,48.60314364,55.83402363,49.72991214
966.1746444,-0.001919524,0.09656347,-0.019878363,0.984140405,0.990284397,Lrrfip2,Lrrfip2,887.9826423,1061.277863,951.7550958,832.3288349,1009.226314,1054.477117
22.58854677,0.86580218,0.469160449,1.845428748,0.064975194,0.128339981,Lrriq3,Lrriq3,21.14244386,13.35434764,13.59650137,31.59204337,28.44374789,27.40219648
144.7251464,-0.459396836,0.186047653,-2.469242849,0.01353993,0.032917174,Lrrk1,Lrrk1,160.4903693,180.6764681,161.2156591,122.7229377,129.5770737,113.6683706
5.771268751,5.125224606,1.460918042,3.508221858,0.000451113,0.0015173,Lrrk2,Lrrk2,0,0.785549861,0,10.93570732,15.80208216,7.104273162
195.4952399,-0.872484069,0.181477476,-4.807671401,1.53E-06,7.36E-06,Lrrn2,Lrrn2,268.124629,208.1707133,283.5841714,116.6475447,141.1652673,155.2791134
896.5159279,-0.246923543,0.087390078,-2.825532918,0.004720204,0.012926678,Lrrn3,Lrrn3,957.176095,924.5921869,1038.189997,805.5971059,894.3978503,759.1423322
67.79822653,-1.266129225,0.286625633,-4.417362167,9.99E-06,4.32E-05,Lrrn4,Lrrn4,112.4393606,98.19373268,76.72311487,38.88251491,37.92499718,42.62563897
44.34669116,0.347899025,0.332773396,1.045453237,0.295813543,0.430454251,Lrrn4cl,Lrrn4cl,33.63570615,36.92084349,46.61657612,49.81822223,45.29930219,53.7894968
4.073630906,0.377090207,1.180187364,0.319517238,0.749334322,0.835556601,Lrrtm3,Lrrtm3,6.72714123,3.927749307,0,2.430157182,5.26736072,6.089376996
4.32656442,1.600636391,1.22898967,1.302400198,0.192779615,0.309671663,Lrrtm4,Lrrtm4,0,1.571099723,4.855893346,13.3658645,2.106944288,4.059584664
284.8785461,0.045202546,0.132576869,0.340953488,0.733138597,0.823813284,Lrsam1,Lrsam1,284.461972,293.0100983,263.1894194,298.9093334,286.5444232,283.1560303
228.6801541,-0.116180221,0.153994567,-0.754443634,0.450582879,0.58804783,Lrwd1,Lrwd1,234.4889229,259.2314543,219.4863792,222.3593822,196.9992909,239.5154952
12.00034141,0.67749593,0.679632763,0.996855901,0.31883446,0.456191001,Lsamp,Lsamp,11.53224211,10.2121482,5.827072015,21.87141464,6.320832864,16.23833866
784.8040832,-0.082894808,0.085284242,-0.971982708,0.331059151,0.469372491,Lsg1,Lsg1,800.5298063,808.3308074,811.9053675,812.8875774,762.7138323,712.4571086
385.7049766,-0.15408935,0.113077061,-1.362693262,0.172979202,0.284346775,Lsm1,Lsm1,410.355615,409.2714778,399.154433,365.7386559,360.2874732,369.4222044
60.21335497,0.328444088,0.291620786,1.126271183,0.260050751,0.390553408,Lsm10,Lsm10,53.81712984,54.20294044,52.44364814,51.03330082,71.63610579,78.14700479
432.8563763,-0.03792158,0.123048828,-0.308183188,0.757942944,0.841767624,Lsm11,Lsm11,379.6029694,428.1246745,507.926444,438.6433714,428.7631626,414.0776357
1479.008243,-0.740732077,0.065570965,-11.29664747,1.36E-29,2.82E-28,Lsm12,Lsm12,1897.053827,1810.692431,1843.297114,1153.109583,1054.525616,1115.370886
1064.181125,-0.525246977,0.075665422,-6.941704165,3.87E-12,3.11E-11,Lsm14a,Lsm14a,1281.039894,1291.443972,1195.520942,827.4685205,896.5047945,893.1086261
1174.876793,-0.408532469,0.073908444,-5.52754794,3.25E-08,1.88E-07,Lsm14b,Lsm14b,1418.465779,1285.159573,1316.918275,1026.741409,1041.88395,960.0917731
380.7928328,-0.675898788,0.130727933,-5.170270609,2.34E-07,1.24E-06,Lsm2,Lsm2,455.5235633,472.1154667,477.8199053,292.8339404,245.4590096,341.0051118
733.2289081,-0.32286603,0.090036431,-3.585948763,0.000335855,0.001156834,Lsm3,Lsm3,808.2179677,833.468403,803.1647594,647.636889,601.5325942,705.3528354
553.8587965,-0.602208808,0.109425136,-5.503386407,3.73E-08,2.14E-07,Lsm4,Lsm4,709.2328897,674.0017811,621.5543483,390.0402277,435.0839955,493.2395367
454.1939958,-0.233544429,0.106265104,-2.197752802,0.027966727,0.062433267,Lsm5,Lsm5,498.7694712,491.7542133,482.6757986,397.3306993,418.2284412,436.4053514
622.4437395,-0.645396676,0.103203502,-6.253631527,4.01E-10,2.77E-09,Lsm6,Lsm6,679.4412642,824.0418046,773.0582207,518.8385584,457.2069105,482.0756789
1013.049705,-0.326582069,0.072891008,-4.480416399,7.45E-06,3.28E-05,Lsm7,Lsm7,1111.900343,1139.832849,1129.480792,907.6637075,891.2374338,898.183107
202.2111136,-0.331766751,0.169484562,-1.957504257,0.050288212,0.103098809,Lsm8,Lsm8,222.9566808,238.021608,214.6304859,194.4125746,144.3256837,198.9196485
439.4041209,1.191739666,0.132498607,8.994356196,2.38E-19,3.02E-18,Lsp1,Lsp1,222.9566808,282.7979501,297.1806728,523.6988727,653.1527293,656.6378194
8.285171445,0.811834449,0.75192046,1.079681285,0.28028413,0.413606606,Lsr,Lsr,6.72714123,5.49884903,5.827072015,10.93570732,11.58819358,9.134065494
553.3179939,0.691420128,0.1044332,6.620692762,3.58E-11,2.69E-10,Lss,Lss,413.2386755,388.8471814,469.0792972,662.2178321,670.0082836,716.5166932
2.036573256,3.570807567,1.974490345,1.808470513,0.070533302,0.137451733,Lta,Lta,0,0.785549861,0,0,7.374305008,4.059584664
790.2440806,-0.526296949,0.085471067,-6.157603572,7.39E-10,5.01E-09,Lta4h,Lta4h,991.7728213,907.31009,900.2826264,630.6257887,643.67148,667.8016773
1.8919327,3.432022407,2.010910233,1.706700951,0.08787765,NA,Ltb,Ltb,0,0,0.971178669,0,6.320832864,4.059584664
31.12592402,0.723534355,0.411583607,1.757928016,0.078759758,0.150756093,Ltbp1,Ltbp1,16.33734299,21.20984626,33.02007475,37.66743632,37.92499718,40.59584664
6.136850978,0.577977684,0.905286473,0.638447277,0.523182564,0.653528864,Ltbp2,Ltbp2,3.844080703,7.855498614,2.913536008,9.720628728,8.427777152,4.059584664
1434.121684,1.326674019,0.070273718,18.87866547,1.71E-79,1.71E-77,Ltbp3,Ltbp3,810.1400081,783.1932118,860.4643009,2125.172456,1931.01444,2094.745687
1987.652583,0.977977069,0.059542367,16.42489409,1.27E-60,7.74E-59,Ltbp4,Ltbp4,1259.89745,1358.21571,1397.526105,2609.988814,2618.93175,2681.355671
695.7655012,0.20141538,0.088528397,2.275149957,0.022896936,0.052450481,Ltbr,Ltbr,620.8190335,664.5751828,655.5456017,771.5749053,710.0402251,752.038059
16.34748299,3.039348247,0.648345236,4.687854678,2.76E-06,1.28E-05,Ltk,Ltk,2.883060527,4.713299169,2.913536008,26.731729,26.3368036,34.50646965
1155.650783,-0.297670787,0.072409113,-4.110957542,3.94E-05,0.000157654,Ltn1,Ltn1,1287.767035,1232.527733,1302.350595,1096.000889,1016.600619,998.6578274
139.0157892,0.469215784,0.191725018,2.447337279,0.014391609,0.034779391,LTO1,LTO1,127.8156834,102.9070318,119.4549763,168.8959242,149.5930444,165.4280751
1462.721205,-0.657709124,0.068712594,-9.571886082,1.05E-21,1.51E-20,Ltv1,Ltv1,1849.963838,1842.899975,1678.19674,1132.453247,1093.504085,1179.309345
854.7149774,-0.214627313,0.09202129,-2.332365827,0.019681454,0.045861204,Luc7l,Luc7l,887.0216222,878.2447451,991.5734213,702.3154256,849.0985481,820.0361022
3828.656529,-0.504132342,0.047139142,-10.69455923,1.08E-26,1.97E-25,Luc7l2,Luc7l2,4483.15912,4401.435874,4589.790391,3153.128944,3057.176162,3287.248682
1948.622959,-0.942870912,0.063735581,-14.79347806,1.61E-49,6.87E-48,Luc7l3,Luc7l3,2583.222232,2563.249198,2544.488113,1354.812629,1223.081159,1422.884425
2.367949311,-0.684115021,1.591509996,-0.429852796,0.667302725,0.773657006,Lurap1,Lurap1,4.805100878,3.927749307,0,2.430157182,0,3.044688498
63.94857594,-0.815538878,0.291005937,-2.802481927,0.005071106,0.013783836,Lurap1l,Lurap1l,91.29691669,77.76943628,75.7519362,41.3126721,58.99444006,38.56605431
1062.539269,-1.297597911,0.074768628,-17.35484441,1.81E-67,1.34E-65,Luzp1,Luzp1,1525.139019,1468.192691,1538.347012,623.3353172,618.3881485,601.8334265
130.4431717,-0.63401259,0.2714349,-2.335781401,0.019502637,0.045480964,Luzp4,Luzp4,146.0750667,201.8863144,128.1955843,64.39916532,153.806933,88.29596645
23.13642859,-0.165955858,0.483616926,-0.343155603,0.731481403,0.822586657,Ly6g5b,Ly6g5b,24.02550439,17.28209695,32.04889608,30.37696478,15.80208216,19.28302715
7.341661416,1.749225965,0.885347116,1.975751581,0.04818292,0.099436739,Ly6g6f,Ly6g6f,3.844080703,1.571099723,4.855893346,4.860314364,13.69513787,15.22344249
495.2240773,-0.934818536,0.110395079,-8.467936681,2.50E-17,2.83E-16,Ly75,Ly75,629.4682151,615.8710914,706.0468925,342.6521627,314.9881711,362.3179313
5.016783206,0.231689552,1.011974143,0.228948095,0.818909259,0.883885176,Ly9,Ly9,7.688161405,2.356649584,3.884714677,3.645235773,9.481249296,3.044688498
3.058846285,1.687666987,1.300714445,1.297492308,0.19446185,0.311570978,Ly96,Ly96,0.961020176,2.356649584,0.971178669,3.645235773,7.374305008,3.044688498
864.8245576,-0.850653857,0.092618153,-9.184526281,4.13E-20,5.50E-19,Lyar,Lyar,1070.576476,1217.602285,1046.930605,680.444011,586.7839842,586.609984
7.402416134,-1.653465859,0.867911477,-1.905108877,0.05676592,0.114408143,Lyl1,Lyl1,7.688161405,17.28209695,8.740608023,2.430157182,4.213888576,4.059584664
46.41760113,-0.453294062,0.323167194,-1.402661132,0.160717913,0.268344947,Lyn,Lyn,59.58325089,47.13299169,54.38600548,38.88251491,37.92499718,40.59584664
10.89023272,0.496599639,0.699145106,0.710295523,0.477520895,0.612806778,Lynx1,Lynx1,15.37632281,7.855498614,3.884714677,13.3658645,13.69513787,11.16385783
13.80403722,1.037856973,0.614873193,1.687920345,0.091426521,0.170131897,Lypd1,Lypd1,5.766121054,13.35434764,7.769429354,20.65633605,21.06944288,14.20854632
3.537290939,0.649441185,1.151779948,0.563858736,0.572850275,0.696621948,Lypd6b,Lypd6b,3.844080703,1.571099723,2.913536008,3.645235773,3.160416432,6.089376996
346.6771777,-0.094209237,0.128703245,-0.731988043,0.464175866,0.601117562,Lypla1,Lypla1,370.9537878,366.0662354,336.0278195,373.0291274,296.0256725,337.9604233
574.4787691,-0.462784513,0.096284787,-4.806413649,1.54E-06,7.40E-06,Lypla2,Lypla2,656.37678,678.7150803,662.3438524,472.6655719,510.9339898,465.8373402
108.4349469,0.333961256,0.217750884,1.533684965,0.125107174,0.21951297,Lyplal1,Lyplal1,98.02405792,98.97928254,90.31961624,142.1641952,107.4541587,113.6683706
20.22509185,0.343405719,0.491824514,0.698228147,0.485034527,0.619352326,Lyrm1,Lyrm1,23.06448422,14.92544737,15.53885871,25.51665041,18.96249859,23.34261182
103.2833434,0.2557171,0.221163351,1.156236328,0.247584504,0.376336209,Lyrm2,Lyrm2,84.56977546,101.3359321,96.14668825,123.9380163,99.02638154,114.6832668
90.36893364,-0.281632491,0.247957995,-1.135807264,0.256037236,0.386191158,Lyrm4,Lyrm4,112.4393606,105.2636814,79.63665088,78.98010842,95.8659651,70.02783546
18.47124696,0.132213005,0.530344046,0.249296671,0.803131306,0.873064509,Lyrm7,Lyrm7,18.25938334,12.56879778,22.33710939,13.3658645,17.90902645,26.38730032
117.55198,0.692737039,0.207040987,3.345893242,0.00082018,0.002621241,Lyrm9,Lyrm9,90.33589651,98.19373268,80.60782954,149.4546667,152.7534609,133.9662939
48.54997382,0.145612895,0.316510855,0.46005656,0.645475624,0.755312508,Lyset,Lyset,39.4018272,46.34744182,52.44364814,55.89361519,49.51319077,47.7001198
96.12111813,0.791707352,0.248952547,3.180153657,0.00147197,0.004460894,Lysmd1,Lysmd1,75.92059388,73.05613711,62.15543483,122.7229377,91.65207653,151.2195287
216.7331045,-0.29798664,0.161649756,-1.843409154,0.065269295,0.128818839,Lysmd2,Lysmd2,258.5144273,256.8748047,201.0339845,205.3482819,195.9458188,182.6813099
286.452757,0.371978201,0.133731434,2.781531541,0.005410307,0.014632898,Lysmd3,Lysmd3,265.2415685,248.2337562,235.9964166,312.2751979,313.9346989,343.0349041
75.89466992,1.266078261,0.292529498,4.328036217,1.50E-05,6.34E-05,Lysmd4,Lysmd4,51.89508949,54.9884903,26.22182407,122.7229377,100.0798537,99.45982427
1499.938074,0.440860195,0.066758582,6.603798053,4.01E-11,3.00E-10,Lyst,Lyst,1209.924401,1267.877476,1340.226564,1697.464792,1801.437366,1682.697843
373.5859131,-0.401278023,0.122820788,-3.267183255,0.001086233,0.003384154,Lzic,Lzic,401.7064334,405.3437285,469.0792972,321.9958266,303.3999775,339.9902156
87.2342106,-0.101039374,0.246880349,-0.409264544,0.682345532,0.78534533,Lztfl1,Lztfl1,85.53079564,109.9769806,74.78075753,88.70073715,83.22429938,81.19169328
398.4841349,-0.104166154,0.111752488,-0.932114852,0.351277173,0.490820631,Lztr1,Lztr1,407.4725545,406.1292784,425.3762571,376.6743632,384.5173326,390.7350239
52.41854953,0.273831709,0.300171371,0.912251251,0.36163647,0.501276391,Lzts1,Lzts1,43.24590791,49.48964127,49.53011213,59.53885096,56.88749578,55.81928913
471.1551826,0.0130699,0.109679849,0.119164099,0.905145349,0.941672734,Lzts2,Lzts2,457.4456036,512.1785097,436.0592225,493.321908,451.9395498,475.9863019
166.9055637,0.34825197,0.189229275,1.840370469,0.065713866,0.129608329,Lzts3,Lzts3,120.127522,143.7556246,176.7545178,194.4125746,166.4485988,199.9345447
1128.143002,-0.137221737,0.078240069,-1.753855004,0.079455355,0.151834192,M6pr,M6pr,1197.431139,1188.53694,1158.616152,1121.51754,967.0874282,1135.66881
332.9663302,0.649297934,0.124186214,5.228422011,1.71E-07,9.23E-07,Mab21l2,Mab21l2,277.7348308,245.0915568,255.41999,411.9116424,409.800664,397.8392971
5.875121836,0.394108605,0.899958152,0.437918812,0.661445138,0.768895831,Mab21l3,Mab21l3,5.766121054,5.49884903,3.884714677,9.720628728,6.320832864,4.059584664
4086.147092,-0.216757431,0.046682588,-4.643218008,3.43E-06,1.57E-05,Macf1,Macf1,4210.22939,4406.149173,4560.655031,3823.852326,3705.06153,3810.935104
314.2610035,0.095659882,0.128914557,0.742040962,0.458062518,0.595276629,Macir,Macir,310.4095167,302.4366967,298.1518514,346.2973984,333.9506696,294.3198882
2765.343117,0.161166342,0.058478525,2.755991919,0.005851444,0.015663383,Maco1,Maco1,2505.379598,2556.179249,2770.772743,3041.341713,2978.165751,2740.219648
48.1080749,0.398329401,0.33708303,1.181695209,0.23732666,0.364361559,Macrod1,Macrod1,46.12896843,36.13529363,42.73186145,38.88251491,53.72707934,71.04273162
142.4798548,-0.211509708,0.191115954,-1.106708797,0.268419851,0.400130821,Macrod2,Macrod2,171.0615913,132.7579266,155.3885871,131.2284878,126.4166573,138.0258786
1180.997282,-0.922246391,0.07601952,-12.13170503,7.17E-34,1.85E-32,Macroh2a1,Macroh2a1,1514.567797,1525.537831,1600.502447,761.8542766,798.5318852,884.9894568
1491.524019,-0.704456389,0.066534301,-10.58786792,3.39E-26,6.07E-25,Mad1l1,Mad1l1,1801.912829,1880.606368,1861.749509,1185.916705,1064.006865,1154.951837
829.9794276,-0.186912755,0.095122294,-1.964973167,0.049417343,0.101551971,Mad2l1,Mad2l1,976.3964985,849.1794002,827.4442262,693.8098755,805.9061902,827.1403753
99.32051991,-0.044726979,0.220004357,-0.203300426,0.838900223,0.898516452,Mad2l1bp,Mad2l1bp,95.14099739,99.7648324,107.8008323,93.56105151,103.2402701,96.41513577
324.2246117,0.310004963,0.137414932,2.255977267,0.024072055,0.054804275,Mad2l2,Mad2l2,254.6703466,285.1545997,329.2295689,334.1466125,395.052054,347.0944888
2.905590882,3.134394562,1.571164575,1.994949868,0.046048348,0.095779027,Madcam1,Madcam1,0.961020176,0.785549861,0,8.505550137,2.106944288,5.07448083
1089.384637,0.502686939,0.078726,6.385272167,1.71E-10,1.22E-09,Madd,Madd,961.0201757,926.1632866,816.7612608,1255.176185,1312.626291,1264.560623
1035.997616,-0.423279498,0.082037244,-5.159601639,2.47E-07,1.31E-06,Maea,Maea,1102.290142,1227.028884,1230.483374,887.0073715,948.1249296,821.0509983
