baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,gene_name
202.2111136,-0.331766751,0.169484562,-1.957504257,0.050288212,0.103098809,Lsm8,Lsm8
439.4041209,1.191739666,0.132498607,8.994356196,2.38E-19,3.02E-18,Lsp1,Lsp1
8.285171445,0.811834449,0.75192046,1.079681285,0.28028413,0.413606606,Lsr,Lsr
553.3179939,0.691420128,0.1044332,6.620692762,3.58E-11,2.69E-10,Lss,Lss
2.036573256,3.570807567,1.974490345,1.808470513,0.070533302,0.137451733,Lta,Lta
790.2440806,-0.526296949,0.085471067,-6.157603572,7.39E-10,5.01E-09,Lta4h,Lta4h
1.8919327,3.432022407,2.010910233,1.706700951,0.08787765,NA,Ltb,Ltb
31.12592402,0.723534355,0.411583607,1.757928016,0.078759758,0.150756093,Ltbp1,Ltbp1
6.136850978,0.577977684,0.905286473,0.638447277,0.523182564,0.653528864,Ltbp2,Ltbp2
1434.121684,1.326674019,0.070273718,18.87866547,1.71E-79,1.71E-77,Ltbp3,Ltbp3
1987.652583,0.977977069,0.059542367,16.42489409,1.27E-60,7.74E-59,Ltbp4,Ltbp4
695.7655012,0.20141538,0.088528397,2.275149957,0.022896936,0.052450481,Ltbr,Ltbr
16.34748299,3.039348247,0.648345236,4.687854678,2.76E-06,1.28E-05,Ltk,Ltk
1155.650783,-0.297670787,0.072409113,-4.110957542,3.94E-05,0.000157654,Ltn1,Ltn1
139.0157892,0.469215784,0.191725018,2.447337279,0.014391609,0.034779391,LTO1,LTO1
1462.721205,-0.657709124,0.068712594,-9.571886082,1.05E-21,1.51E-20,Ltv1,Ltv1
854.7149774,-0.214627313,0.09202129,-2.332365827,0.019681454,0.045861204,Luc7l,Luc7l
3828.656529,-0.504132342,0.047139142,-10.69455923,1.08E-26,1.97E-25,Luc7l2,Luc7l2
1948.622959,-0.942870912,0.063735581,-14.79347806,1.61E-49,6.87E-48,Luc7l3,Luc7l3
2.367949311,-0.684115021,1.591509996,-0.429852796,0.667302725,0.773657006,Lurap1,Lurap1
63.94857594,-0.815538878,0.291005937,-2.802481927,0.005071106,0.013783836,Lurap1l,Lurap1l
1062.539269,-1.297597911,0.074768628,-17.35484441,1.81E-67,1.34E-65,Luzp1,Luzp1
130.4431717,-0.63401259,0.2714349,-2.335781401,0.019502637,0.045480964,Luzp4,Luzp4
23.13642859,-0.165955858,0.483616926,-0.343155603,0.731481403,0.822586657,Ly6g5b,Ly6g5b
7.341661416,1.749225965,0.885347116,1.975751581,0.04818292,0.099436739,Ly6g6f,Ly6g6f
495.2240773,-0.934818536,0.110395079,-8.467936681,2.50E-17,2.83E-16,Ly75,Ly75
5.016783206,0.231689552,1.011974143,0.228948095,0.818909259,0.883885176,Ly9,Ly9
3.058846285,1.687666987,1.300714445,1.297492308,0.19446185,0.311570978,Ly96,Ly96
864.8245576,-0.850653857,0.092618153,-9.184526281,4.13E-20,5.50E-19,Lyar,Lyar
7.402416134,-1.653465859,0.867911477,-1.905108877,0.05676592,0.114408143,Lyl1,Lyl1
46.41760113,-0.453294062,0.323167194,-1.402661132,0.160717913,0.268344947,Lyn,Lyn
10.89023272,0.496599639,0.699145106,0.710295523,0.477520895,0.612806778,Lynx1,Lynx1
13.80403722,1.037856973,0.614873193,1.687920345,0.091426521,0.170131897,Lypd1,Lypd1
3.537290939,0.649441185,1.151779948,0.563858736,0.572850275,0.696621948,Lypd6b,Lypd6b
346.6771777,-0.094209237,0.128703245,-0.731988043,0.464175866,0.601117562,Lypla1,Lypla1
574.4787691,-0.462784513,0.096284787,-4.806413649,1.54E-06,7.40E-06,Lypla2,Lypla2
108.4349469,0.333961256,0.217750884,1.533684965,0.125107174,0.21951297,Lyplal1,Lyplal1
20.22509185,0.343405719,0.491824514,0.698228147,0.485034527,0.619352326,Lyrm1,Lyrm1
103.2833434,0.2557171,0.221163351,1.156236328,0.247584504,0.376336209,Lyrm2,Lyrm2
90.36893364,-0.281632491,0.247957995,-1.135807264,0.256037236,0.386191158,Lyrm4,Lyrm4
18.47124696,0.132213005,0.530344046,0.249296671,0.803131306,0.873064509,Lyrm7,Lyrm7
117.55198,0.692737039,0.207040987,3.345893242,0.00082018,0.002621241,Lyrm9,Lyrm9
48.54997382,0.145612895,0.316510855,0.46005656,0.645475624,0.755312508,Lyset,Lyset
96.12111813,0.791707352,0.248952547,3.180153657,0.00147197,0.004460894,Lysmd1,Lysmd1
216.7331045,-0.29798664,0.161649756,-1.843409154,0.065269295,0.128818839,Lysmd2,Lysmd2
286.452757,0.371978201,0.133731434,2.781531541,0.005410307,0.014632898,Lysmd3,Lysmd3
75.89466992,1.266078261,0.292529498,4.328036217,1.50E-05,6.34E-05,Lysmd4,Lysmd4
1499.938074,0.440860195,0.066758582,6.603798053,4.01E-11,3.00E-10,Lyst,Lyst
373.5859131,-0.401278023,0.122820788,-3.267183255,0.001086233,0.003384154,Lzic,Lzic
87.2342106,-0.101039374,0.246880349,-0.409264544,0.682345532,0.78534533,Lztfl1,Lztfl1
398.4841349,-0.104166154,0.111752488,-0.932114852,0.351277173,0.490820631,Lztr1,Lztr1
52.41854953,0.273831709,0.300171371,0.912251251,0.36163647,0.501276391,Lzts1,Lzts1
471.1551826,0.0130699,0.109679849,0.119164099,0.905145349,0.941672734,Lzts2,Lzts2
166.9055637,0.34825197,0.189229275,1.840370469,0.065713866,0.129608329,Lzts3,Lzts3
1128.143002,-0.137221737,0.078240069,-1.753855004,0.079455355,0.151834192,M6pr,M6pr
332.9663302,0.649297934,0.124186214,5.228422011,1.71E-07,9.23E-07,Mab21l2,Mab21l2
5.875121836,0.394108605,0.899958152,0.437918812,0.661445138,0.768895831,Mab21l3,Mab21l3
4086.147092,-0.216757431,0.046682588,-4.643218008,3.43E-06,1.57E-05,Macf1,Macf1
314.2610035,0.095659882,0.128914557,0.742040962,0.458062518,0.595276629,Macir,Macir
2765.343117,0.161166342,0.058478525,2.755991919,0.005851444,0.015663383,Maco1,Maco1
48.1080749,0.398329401,0.33708303,1.181695209,0.23732666,0.364361559,Macrod1,Macrod1
142.4798548,-0.211509708,0.191115954,-1.106708797,0.268419851,0.400130821,Macrod2,Macrod2
1180.997282,-0.922246391,0.07601952,-12.13170503,7.17E-34,1.85E-32,Macroh2a1,Macroh2a1
1491.524019,-0.704456389,0.066534301,-10.58786792,3.39E-26,6.07E-25,Mad1l1,Mad1l1
829.9794276,-0.186912755,0.095122294,-1.964973167,0.049417343,0.101551971,Mad2l1,Mad2l1
99.32051991,-0.044726979,0.220004357,-0.203300426,0.838900223,0.898516452,Mad2l1bp,Mad2l1bp
324.2246117,0.310004963,0.137414932,2.255977267,0.024072055,0.054804275,Mad2l2,Mad2l2
2.905590882,3.134394562,1.571164575,1.994949868,0.046048348,0.095779027,Madcam1,Madcam1
1089.384637,0.502686939,0.078726,6.385272167,1.71E-10,1.22E-09,Madd,Madd
1035.997616,-0.423279498,0.082037244,-5.159601639,2.47E-07,1.31E-06,Maea,Maea
2.434669785,0.686482865,1.392783746,0.492885466,0.622093517,0.73709424,Maf,Maf
451.8601375,0.239974286,0.107028095,2.24216161,0.024950929,0.05651766,Maf1,Maf1
24.94032798,0.505348955,0.441588923,1.144387752,0.252462865,0.382137183,Mafa,Mafa
384.4770706,-1.657336266,0.136801717,-12.11487916,8.81E-34,2.25E-32,Mafb,Mafb
140.1046455,0.945492289,0.189567991,4.987615705,6.11E-07,3.09E-06,Maff,Maff
1114.364593,0.32452351,0.07457101,4.35187225,1.35E-05,5.72E-05,Mafg,Mafg
306.2314935,-0.100064754,0.133574251,-0.749132059,0.453777614,0.591132335,Mafk,Mafk
5.895145933,0.924221468,0.948721596,0.97417564,0.329969338,0.468283856,Magea10,Magea10
1357.853036,-0.055236916,0.073888184,-0.747574419,0.4547169,0.591986726,Magea13,Magea13
1.889146062,3.450581813,2.042681557,1.689241185,0.091173219,NA,Magea14,Magea14
10.27938701,0.494600588,0.689536898,0.717293867,0.473192791,0.609145304,Magea2,Magea2
17.33558791,2.114262628,0.620065134,3.409742804,0.000650242,0.002122437,Magea3,Magea3
6.826044564,1.359874278,1.08162039,1.257256511,0.208660766,0.329094194,Magea4,Magea4
83.21572692,0.835893886,0.246171808,3.395571132,0.000684856,0.002225845,Magea5,Magea5
71.15547291,0.894257372,0.290475149,3.078601991,0.002079743,0.006115882,Magea8,Magea8
56.42946197,2.255577862,0.388901607,5.799867682,6.64E-09,4.09E-08,Magea9,Magea9
4.310472619,1.656047175,1.140109522,1.452533413,0.146353346,0.249224797,Mageb1,Mageb1
2.168297868,-1.473876463,1.792840936,-0.822089921,0.411025722,0.550293949,Mageb16,Mageb16
4.879067864,0.371022198,1.033157417,0.359114877,0.719509153,0.813104976,Mageb3,Mageb3
57.97302029,1.203006715,0.303913781,3.958381588,7.55E-05,0.000289385,Mageb4,Mageb4
4.456298247,5.747258712,3.755756324,1.530253354,0.125954029,0.220821263,Mageb6b1,Mageb6b1
5.330809349,1.60830803,2.94293146,0.546498636,0.584723225,0.707072296,Mageb6b2,Mageb6b2
7472.774714,-0.436079179,0.04095258,-10.64839339,1.77E-26,3.22E-25,Maged1,Maged1
614.4835126,1.128833295,0.103866446,10.8681228,1.64E-27,3.11E-26,Maged2,Maged2
328.4291729,-0.280039075,0.131731411,-2.125833711,0.033517108,0.073012242,Magee1,Magee1
35.64461798,-0.254127741,0.374477896,-0.678618803,0.497379426,0.630915264,Magef1,Magef1
261.6161902,-0.069648678,0.150158491,-0.46383443,0.642766374,0.753253309,Mageh1,Mageh1
4.344175769,0.886433284,1.065127806,0.832231849,0.40527809,0.545317901,Magel2,Magel2
1417.772384,-0.080810014,0.068237661,-1.184243609,0.236316644,0.363290266,Magi1,Magi1
91.1909983,0.237194897,0.281906734,0.841394933,0.400126723,0.540469909,Magi2,Magi2
1439.346316,-0.513017646,0.06602065,-7.770563416,7.81E-15,7.55E-14,Magi3,Magi3
853.4399066,-0.834748711,0.091668491,-9.106168297,8.53E-20,1.12E-18,Magoh,Magoh
108.8972607,-0.437739386,0.223102596,-1.962054204,0.049756174,0.102140026,Magohb,Magohb
373.3830852,0.664120233,0.142251358,4.668638978,3.03E-06,1.40E-05,Magt1,Magt1
177.3767666,0.053569056,0.1764123,0.303658284,0.761388242,0.843875595,Maip1,Maip1
1992.123678,-0.431530451,0.064365155,-6.704411019,2.02E-11,1.55E-10,Mak16,Mak16
8.507233513,1.355707095,0.801824324,1.69077821,0.09087917,0.169275791,Mal2,Mal2
33322.54435,0.552885358,0.17599837,3.141423173,0.001681289,0.005037517,Malat1,Malat1
2.108410002,-0.448943467,1.608424313,-0.279120045,0.7801527,0.857701107,Mall,Mall
6.532786473,0.986555329,0.863075741,1.143069237,0.253009846,0.38261683,Malrd1,Malrd1
151.3804522,0.002502142,0.197497492,0.012669236,0.989891683,0.993603742,Malsu1,Malsu1
12.6378298,0.75770284,0.627823635,1.206872118,0.227481397,0.352548071,Malt1,Malt1
115.4992853,4.604311266,0.340481745,13.52293136,1.15E-41,3.92E-40,Mamdc2,Mamdc2
6.093533765,1.080585871,1.025198979,1.054025504,0.29187124,0.426287883,Mamdc4,Mamdc4
459.6486515,-0.558916875,0.109988751,-5.08158218,3.74E-07,1.95E-06,Maml1,Maml1
304.9095183,-0.113002039,0.160205761,-0.705355652,0.480588935,0.615747958,Maml2,Maml2
1432.273752,-0.05434713,0.063559157,-0.855063735,0.392515865,0.532787322,Maml3,Maml3
5.208974793,1.712078309,0.998582207,1.714509128,0.086435262,0.162367305,Mamstr,Mamstr
1587.463231,-0.314817262,0.064790503,-4.859003171,1.18E-06,5.77E-06,Man1a2,Man1a2
1287.400565,0.421321014,0.068643251,6.137835945,8.37E-10,5.65E-09,Man1b1,Man1b1
870.4292926,-0.653532999,0.087535931,-7.465882774,8.27E-14,7.47E-13,Man1c1,Man1c1
389.5028469,-1.015763004,0.120091879,-8.458215581,2.71E-17,3.06E-16,Man2a1,Man2a1
768.2970783,0.383838826,0.088636385,4.330488294,1.49E-05,6.27E-05,Man2a2,Man2a2
244.0967335,0.659644683,0.156290058,4.220643923,2.44E-05,0.000100086,Man2b1,Man2b1
243.7781217,0.503822769,0.143707284,3.505895842,0.000455073,0.001529737,Man2b2,Man2b2
122.7722639,0.292401232,0.202730038,1.442318243,0.149212616,0.253106015,Man2c1,Man2c1
6.919217224,-0.437209109,0.916317894,-0.477136932,0.633264617,0.745622841,Man2c1os,Man2c1os
127.8834595,-0.1366189,0.200143779,-0.682603776,0.494857247,0.628492471,Manba,Manba
237.1222489,0.085153071,0.160807895,0.5295329,0.596435828,0.716855341,Manbal,Manbal
283.996203,0.364574073,0.141137857,2.583106194,0.009791518,0.024810012,Manea,Manea
360.4832214,-0.704059878,0.12990608,-5.419760791,5.97E-08,3.37E-07,Maneal,Maneal
801.9995481,0.284465426,0.086006786,3.307476536,0.000941406,0.002968448,Manf,Manf
4850.250361,0.468177808,0.050596417,9.253181101,2.18E-20,2.94E-19,Map1a,Map1a
60312.18073,-0.998099559,0.03760413,-26.54228554,3.15E-155,1.28E-152,Map1b,Map1b
348.7658724,0.698902625,0.124019262,5.635436093,1.75E-08,1.04E-07,Map1lc3a,Map1lc3a
1016.304442,0.601982081,0.076015654,7.919185665,2.39E-15,2.38E-14,Map1lc3b,Map1lc3b
638.3487788,-0.46451859,0.091654434,-5.068151869,4.02E-07,2.08E-06,Map1s,Map1s
979.5966141,-0.079735849,0.080753821,-0.987394126,0.323449463,0.461219865,Map2,Map2
453.8266804,0.062725702,0.117569166,0.533521711,0.593672486,0.714774138,Map2k1,Map2k1
1745.089467,-0.420278584,0.065997693,-6.368079964,1.91E-10,1.36E-09,Map2k2,Map2k2
314.4632377,-1.028650666,0.132357204,-7.77177694,7.74E-15,7.48E-14,Map2k3,Map2k3
22.16210585,0.068681156,0.500158722,0.137318721,0.890778873,0.932395566,Map2k3os,Map2k3os
740.0563147,-0.35351392,0.085774111,-4.121452473,3.76E-05,0.000151159,Map2k4,Map2k4
275.8053885,-0.094929589,0.139226665,-0.681834826,0.4953434,0.628960247,Map2k5,Map2k5
1255.837116,-0.008299002,0.075617948,-0.109749098,0.912608361,0.946278144,Map2k7,Map2k7
720.0552278,-0.608127027,0.093863667,-6.478833072,9.24E-11,6.73E-10,Map3k1,Map3k1
450.1111091,0.693379055,0.112595591,6.158136806,7.36E-10,5.00E-09,Map3k10,Map3k10
236.8239334,0.067672359,0.147239461,0.459607489,0.645797983,0.755537752,Map3k11,Map3k11
527.9691542,-0.115384645,0.116870591,-0.987285547,0.323502674,0.461244356,Map3k12,Map3k12
248.0420806,0.217191566,0.157925234,1.375280953,0.169044359,0.279387425,Map3k13,Map3k13
48.67026349,0.931326415,0.319164245,2.918016127,0.003522661,0.009903513,Map3k14,Map3k14
4.520253895,-0.31392349,1.031542946,-0.304324208,0.760880904,0.843473985,Map3k15,Map3k15
868.6005394,-0.414023704,0.082682277,-5.007405696,5.52E-07,2.81E-06,Map3k2,Map3k2
3.39290551,2.836639898,1.461508092,1.940899207,0.052270504,0.10658688,Map3k20,Map3k20
14.93062003,0.747585564,0.735400862,1.01656879,0.309358608,0.445444747,Map3k21,Map3k21
1294.051613,-0.450245707,0.071806369,-6.270275394,3.60E-10,2.50E-09,Map3k3,Map3k3
842.5581051,-0.156951399,0.082354364,-1.905805476,0.056675448,0.114283751,Map3k4,Map3k4
795.2361466,0.768816109,0.08575663,8.96509233,3.10E-19,3.89E-18,Map3k5,Map3k5
198.5989226,0.480164325,0.172219229,2.788099382,0.005301828,0.0143573,Map3k6,Map3k6
1076.25499,-0.330820126,0.074017828,-4.469465445,7.84E-06,3.44E-05,Map3k7,Map3k7
3.759334069,-0.98513634,1.126079695,-0.87483714,0.381662526,0.521543694,Map3k8,Map3k8
353.419051,0.727821822,0.128017254,5.685341619,1.31E-08,7.85E-08,Map3k9,Map3k9
1379.043484,0.271104809,0.078720284,3.443900275,0.000573387,0.00189246,Map4,Map4
232.9880211,-0.294340342,0.154387963,-1.906497994,0.056585626,0.114132547,Map4k1,Map4k1
83.33624302,0.810486928,0.306303861,2.646022566,0.008144438,0.021074112,Map4k2,Map4k2
567.3928525,-0.058571444,0.099008836,-0.591577954,0.554133241,0.680357893,Map4k3,Map4k3
8235.192053,-0.445138812,0.039724447,-11.20566412,3.82E-29,7.79E-28,Map4k4,Map4k4
215.5569743,-0.983284643,0.161914704,-6.072855774,1.26E-09,8.33E-09,Map4k5,Map4k5
1527.350983,-0.036444659,0.069191848,-0.526718965,0.598388764,0.718321693,Map6,Map6
77.50836015,0.636620409,0.260301696,2.445702114,0.014457039,0.034905105,Map6d1,Map6d1
7.435926658,0.469887242,0.883586678,0.531795299,0.594867779,0.715670183,Map7,Map7
1449.640464,-0.565626484,0.064325364,-8.793210814,1.45E-18,1.77E-17,Map7d1,Map7d1
4251.19293,0.157605428,0.052603775,2.996085923,0.002734694,0.007856561,Map7d2,Map7d2
961.7105597,0.470399212,0.080075217,5.874466889,4.24E-09,2.67E-08,Map9,Map9
1971.638207,-0.351477872,0.057947341,-6.065470282,1.32E-09,8.70E-09,Mapk1,Mapk1
376.4031219,-1.325342199,0.132817525,-9.97866963,1.89E-23,2.97E-22,Mapk10,Mapk10
377.999777,0.030457809,0.123771723,0.246080514,0.805619907,0.874897905,Mapk11,Mapk11
255.4681206,0.454018587,0.14300309,3.174886561,0.001498951,0.004533216,Mapk12,Mapk12
984.9341249,-0.268734639,0.075027638,-3.581808624,0.000341224,0.001173936,Mapk14,Mapk14
50.80138686,1.180629627,0.363184588,3.250770178,0.001150929,0.003569781,Mapk1ip1,Mapk1ip1
1497.092775,-0.471279491,0.064267279,-7.333117285,2.25E-13,1.97E-12,Mapk1ip1l,Mapk1ip1l
757.5865361,-0.070426743,0.093478012,-0.753404374,0.451206955,0.58860266,Mapk3,Mapk3
122.3421754,1.265450116,0.21828422,5.797258802,6.74E-09,4.16E-08,Mapk4,Mapk4
14826.89961,0.348480759,0.169920448,2.050846514,0.040281896,0.085465589,Mapk6,Mapk6
366.4245991,0.06563742,0.134901578,0.486557834,0.626571711,0.740891333,Mapk7,Mapk7
719.2711331,-0.066100929,0.092075627,-0.717898225,0.472820042,0.608878344,Mapk8,Mapk8
1105.671275,0.209854338,0.073977992,2.836713086,0.004558055,0.012521111,Mapk8ip1,Mapk8ip1
1159.76348,0.570215503,0.075518209,7.550702141,4.33E-14,3.98E-13,Mapk8ip2,Mapk8ip2
1792.654863,0.04601951,0.063634736,0.723182229,0.469567935,0.606076703,Mapk8ip3,Mapk8ip3
829.0830104,0.500325332,0.088737603,5.638256134,1.72E-08,1.02E-07,Mapk9,Mapk9
611.4717094,0.13837429,0.093412021,1.481332793,0.138517914,0.23860572,Mapkap1,Mapkap1
634.0220587,-0.452076878,0.094414325,-4.788223372,1.68E-06,8.05E-06,Mapkapk2,Mapkapk2
17.89071371,-1.408321859,0.549366569,-2.563537606,0.010361148,0.026067913,Mapkapk3,Mapkapk3
874.1550482,-0.313126563,0.089625725,-3.493713043,0.000476353,0.001594512,Mapkapk5,Mapkapk5
110.0849327,-0.104983837,0.21979073,-0.477653619,0.632896761,0.745541791,Mapkbp1,Mapkbp1
1869.476661,-0.620520856,0.064214765,-9.663211518,4.32E-22,6.33E-21,Mapre1,Mapre1
1208.499556,0.34449951,0.069028992,4.99064958,6.02E-07,3.05E-06,Mapre2,Mapre2
246.2818875,0.220505994,0.146219436,1.50804845,0.131542127,0.228574746,Mapre3,Mapre3
1498.132398,-0.21946317,0.072243642,-3.037819833,0.002382964,0.006925873,Mapt,Mapt
2.572259134,-0.853917941,1.359269416,-0.628218314,0.529860934,0.659275888,Marchf10,Marchf10
525.8364645,-0.925778588,0.110696813,-8.363190956,6.10E-17,6.73E-16,Marchf11,Marchf11
270.8165585,0.100922571,0.142930339,0.706096214,0.480128306,0.615248115,Marchf2,Marchf2
54.64574019,-1.039125051,0.313760787,-3.311838491,0.00092685,0.002930493,Marchf3,Marchf3
129.0996119,-0.241094631,0.207093562,-1.164182166,0.244350196,0.372685831,Marchf4,Marchf4
671.9963094,0.138082137,0.130055878,1.061713925,0.288365576,0.422466582,Marchf5,Marchf5
3555.486111,0.138072755,0.05383266,2.56485103,0.010322011,0.025976937,Marchf6,Marchf6
907.4370466,0.004478497,0.089410916,0.050088923,0.960051527,0.976108354,Marchf7,Marchf7
917.6655981,0.228432369,0.079842562,2.861035074,0.004222603,0.011681264,Marchf8,Marchf8
174.2469351,0.660017779,0.170860705,3.862899785,0.000112049,0.000419385,Marchf9,Marchf9
1599.596631,0.012108931,0.07195363,0.168287977,0.866356732,0.917173605,Marcks,Marcks
3563.871237,-0.207258056,0.045348702,-4.57031945,4.87E-06,2.20E-05,Marcksl1,Marcksl1
1118.282618,0.163924235,0.075606417,2.16812597,0.030149103,0.066625696,Marf1,Marf1
755.916221,-0.745723987,0.084514294,-8.823643335,1.11E-18,1.36E-17,Mark2,Mark2
712.5283543,-0.295740043,0.09387214,-3.150455964,0.001630158,0.004896085,Mark3,Mark3
469.6584802,0.160008513,0.117053313,1.366971246,0.171634318,0.282570867,Mark4,Mark4
1739.970935,0.382512403,0.065132838,5.87280416,4.28E-09,2.69E-08,Mars1,Mars1
74.93672456,-0.518063894,0.259875113,-1.993510993,0.046205521,0.096048709,Mars2,Mars2
589.5984749,0.075429609,0.097164915,0.776304999,0.437568922,0.5762821,Marveld1,Marveld1
2.918455814,0.675090191,1.295082454,0.521271977,0.602177319,0.72128205,Marveld2,Marveld2
2.803792831,0.526182901,1.36377863,0.385827208,0.699624644,0.797970782,Mas1,Mas1
95.82767333,1.957878828,0.256738312,7.625970632,2.42E-14,2.26E-13,Masp1,Masp1
13.0251435,2.597670749,0.724555667,3.585191403,0.000336831,0.001159738,Masp2,Masp2
153.7922728,-0.332507996,0.192117493,-1.730753363,0.083495763,0.157906942,Mast1,Mast1
1813.782608,-0.597882821,0.07716713,-7.747895041,9.34E-15,8.96E-14,Mast2,Mast2
341.531497,-0.260067734,0.127054218,-2.04690358,0.040667552,0.086158144,Mast3,Mast3
258.0071533,0.179440845,0.143286404,1.252322899,0.210452228,0.331320831,Mast4,Mast4
641.5892207,0.119651129,0.091199701,1.31196843,0.189530787,0.305521458,Mastl,Mastl
1788.425876,-0.309733187,0.067465587,-4.590980384,4.41E-06,2.00E-05,Mat2a,Mat2a
491.9080406,0.04187274,0.103639925,0.404021326,0.686197037,0.788218829,Mat2b,Mat2b
332.8097771,-0.125136506,0.132253698,-0.946185312,0.344054076,0.483320653,Matcap1,Matcap1
50.43591728,0.438366182,0.317001691,1.382851241,0.166710483,0.276499989,Matcap2,Matcap2
21.48437997,2.957630146,0.614578913,4.812449766,1.49E-06,7.19E-06,Matk,Matk
4.556293664,4.771618177,1.523844341,3.131302882,0.001740326,0.005198341,Matn2,Matn2
32.58357988,-0.37152558,0.400898904,-0.926731344,0.354066039,0.493769705,Matn3,Matn3
21.19704914,2.236146769,0.54974916,4.067576509,4.75E-05,0.000187706,Matn4,Matn4
3992.281776,-0.376526958,0.044573931,-8.447245903,2.98E-17,3.35E-16,Matr3,Matr3
702.196436,0.199053631,0.105190025,1.892324214,0.058447797,0.117224706,Mau2,Mau2
110.0208024,0.186893366,0.212052476,0.88135432,0.378126074,0.518130986,Mavs,Mavs
733.1427737,-0.198314779,0.085380459,-2.322718589,0.020194275,0.046874675,Max,Max
1269.875442,-0.380000979,0.072820269,-5.218340778,1.81E-07,9.71E-07,Maz,Maz
173.5566702,-0.329966772,0.168724723,-1.955651585,0.050506212,0.103448529,Mb21d2,Mb21d2
381.7339693,0.214629114,0.129841891,1.653003601,0.098330131,0.18045802,Mbd1,Mbd1
806.3628756,-0.131387722,0.087028083,-1.509716367,0.131115813,0.227992855,Mbd2,Mbd2
1081.889478,-0.860191473,0.079181206,-10.8635813,1.72E-27,3.26E-26,Mbd3,Mbd3
178.668227,0.38602782,0.195822303,1.971316922,0.048687637,0.100313131,Mbd4,Mbd4
531.4976054,-0.077246006,0.101962051,-0.757595645,0.448693088,0.586507874,Mbd5,Mbd5
564.9361163,0.074162312,0.099655394,0.74418763,0.456762971,0.593985852,Mbd6,Mbd6
105.2258143,0.267151946,0.222149219,1.202578824,0.229139346,0.354504832,Mbip,Mbip
26.02192677,0.379110095,0.519439361,0.729844758,0.465485082,0.602366067,Mblac1,Mblac1
231.6783279,0.081636817,0.156417304,0.521916788,0.601728269,0.721015629,Mblac2,Mblac2
3235.599627,-0.924846387,0.0492438,-18.78097105,1.08E-78,1.06E-76,Mbnl1,Mbnl1
1438.651385,0.509579014,0.071638704,7.113180262,1.13E-12,9.52E-12,Mbnl2,Mbnl2
26.9843694,1.682646011,0.513994527,3.273665226,0.001061623,0.003312803,Mbnl3,Mbnl3
21.27503637,0.168010104,0.508097399,0.330665152,0.740897428,0.829633132,Mboat1,Mboat1
12.84086863,-0.012367035,0.629530826,-0.019644844,0.98432669,0.990284397,Mboat2,Mboat2
4.454930764,-0.943915344,1.168571228,-0.807751656,0.419233561,0.558199827,Mboat4,Mboat4
251.103758,0.517979734,0.146318922,3.540073467,0.000400016,0.001360381,Mboat7,Mboat7
112.0671615,-0.352280454,0.244582324,-1.440334888,0.149772675,0.253888799,Mbp,Mbp
282.1096087,0.230905629,0.131666665,1.753713657,0.079479584,0.151834192,Mbtd1,Mbtd1
2189.375079,-0.227439952,0.054387013,-4.181879816,2.89E-05,0.000117646,Mbtps1,Mbtps1
649.6597439,0.697382937,0.104623123,6.665667382,2.63E-11,2.00E-10,Mbtps2,Mbtps2
4.930891967,-1.536150472,1.099859352,-1.396679011,0.162510119,0.270793307,Mc1r,Mc1r
549.5455046,-1.062773025,0.108518023,-9.793516302,1.20E-22,1.81E-21,Mcam,Mcam
224.0190142,-0.168974178,0.155138186,-1.089184958,0.276072331,0.408849418,Mcat,Mcat
18.70344058,0.254904374,0.595597587,0.427980871,0.668665048,0.774708648,Mcc,Mcc
129.0088928,0.139631433,0.217310997,0.642541957,0.520521356,0.651090032,Mccc1,Mccc1
192.8478269,-0.595798867,0.176953207,-3.366985424,0.000759947,0.002443957,Mccc2,Mccc2
40.13243131,-0.454926479,0.346845423,-1.311611595,0.189651219,0.305630907,Mcee,Mcee
5.817763388,2.51973519,1.05412829,2.390349652,0.016832339,0.039882544,Mcf2l,Mcf2l
568.9970144,0.752457862,0.108839961,6.91343379,4.73E-12,3.77E-11,Mcfd2,Mcfd2
8.104959666,-0.995295159,0.796420088,-1.24971127,0.211405039,0.332633709,Mchr1,Mchr1
1888.366716,-0.348365944,0.068011989,-5.122125537,3.02E-07,1.59E-06,Mcl1,Mcl1
1710.749794,-0.387783205,0.077219138,-5.021853607,5.12E-07,2.62E-06,Mcm10,Mcm10
3329.220105,-0.898936764,0.046867811,-19.18025939,5.41E-82,5.83E-80,Mcm2,Mcm2
3246.665994,-0.829331398,0.050855416,-16.30763184,8.71E-60,5.17E-58,Mcm3,Mcm3
748.4074671,-0.131568774,0.090004723,-1.461798554,0.14379642,0.245878214,Mcm3ap,Mcm3ap
1861.29988,-0.963625178,0.061243651,-15.73428685,8.80E-56,4.53E-54,Mcm4,Mcm4
2093.560689,-0.857492641,0.062461042,-13.72843962,6.86E-43,2.46E-41,Mcm5,Mcm5
2993.464006,-0.992832817,0.051592607,-19.24370339,1.59E-82,1.75E-80,Mcm6,Mcm6
2839.903567,-0.644517577,0.058970631,-10.9294671,8.33E-28,1.60E-26,Mcm7,Mcm7
383.5335041,0.281968527,0.116097492,2.428721946,0.015152148,0.036375576,Mcm8,Mcm8
248.016449,-0.190668352,0.148424696,-1.284613392,0.198927417,0.317124608,Mcm9,Mcm9
786.719622,-0.628748751,0.090497578,-6.947685978,3.71E-12,2.99E-11,Mcmbp,Mcmbp
