gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,.T0.s1,.T0.s2,.T0.s3,.T96.s4,.T96.s5,.T96.s6
ENSG00000143190,POU2F1,496.3636997,-0.661306794,0.186092007,-3.55365501,0.000379917,0.004471998,601.6985342,575.0249824,647.6461681,327.8167553,428.9692881,397.0264701
ENSG00000175048,ZDHHC14,110.0877057,1.765220763,0.496821415,3.553028732,0.000380823,0.004478983,41.42502817,53.18150126,55.54247073,194.6116761,270.819165,44.94639284
ENSG00000185104,FAF1,383.2364808,-0.642242617,0.180763808,-3.552938074,0.000380954,0.004478983,493.9934609,428.7758539,478.9228137,292.862231,296.6606884,308.2038366
ENSG00000101132,PFDN4,137.4278996,-0.950034127,0.267431384,-3.552440676,0.000381675,0.004484849,212.3032694,157.0516209,173.9632102,79.35621742,101.2987717,100.5943078
ENSG00000154269,ENPP3,70.59636251,-1.266293448,0.356554711,-3.55147025,0.000383085,0.004498802,124.2750845,97.222432,77.54986479,34.95452434,39.27911554,50.29715389
ENSG00000073146,MOV10L1,329.7745127,0.956646112,0.269482367,3.549939542,0.00038532,0.004519786,225.7664035,248.4573262,198.0665466,276.8020441,543.7056519,485.8491036
ENSG00000139131,YARS2,93.49221356,-1.264801357,0.356278066,-3.550039923,0.000385173,0.004519786,110.8119504,103.0391587,182.3469794,53.84886182,41.34643741,69.55989368
ENSG00000104695,PPP2CB,553.9697821,-0.655167738,0.184589224,-3.54932819,0.000386215,0.004527664,693.8692218,701.3310479,637.1664567,359.937129,471.3493865,460.1654505
ENSG00000154174,TOMM70,934.898607,-0.608417336,0.171524844,-3.54710911,0.000389483,0.004563325,1078.086358,1163.34534,1145.432462,633.9050225,743.2022124,845.4202463
ENSG00000234857,HNRNPUL2-BSCL2,570.8085593,-0.771287052,0.217452408,-3.546923474,0.000389758,0.004563894,665.9073278,727.0908376,766.0669076,346.7110928,369.0169539,550.0582362
ENSG00000112531,QKI,1107.156991,-0.532959568,0.150291028,-3.546183535,0.000390854,0.004574077,1282.104622,1395.183447,1250.229577,854.0240542,928.2275199,933.1727276
ENSG00000162426,SLC45A1,66.79285284,1.512391764,0.426966958,3.542175187,0.000396842,0.004641464,27.96189401,42.37900882,33.53507667,150.209983,58.91867331,87.75248126
ENSG00000183161,FANCF,523.2315909,0.641600228,0.181144355,3.541927814,0.000397214,0.00464313,401.8227732,423.7900882,400.3249777,563.9959738,727.6972984,621.7584343
ENSG00000102796,DHRS12,28.02063145,3.363815964,0.949905176,3.541212374,0.000398293,0.004653046,3.106877113,7.478648615,4.191884583,129.4262117,19.63955777,4.280608842
ENSG00000039123,MTREX,553.0446366,-0.75085281,0.212168525,-3.538945323,0.000401729,0.004685061,741.5080042,669.7545315,669.6535622,305.1435503,451.7098287,480.4983425
ENSG00000119596,YLPM1,1664.792031,-0.52282972,0.147733622,-3.539002915,0.000401641,0.004685061,1984.258849,1917.026928,1988.001264,1232.855521,1403.71155,1462.898072
ENSG00000239043,SNORD127,18.55600872,2.804795666,0.7924992,3.539177916,0.000401375,0.004685061,6.213754225,7.478648615,0,19.83905436,39.27911554,38.52547958
ENSG00000124383,MPHOSPH10,223.5458025,-0.840797227,0.237605606,-3.538625369,0.000402216,0.004688036,260.9776775,285.0196083,314.3913438,135.094513,147.8135137,197.9781589
ENSG00000123094,RASSF8,225.5941365,-0.770000465,0.217688237,-3.537170746,0.000404438,0.004708653,309.6520856,294.9911398,248.3691616,161.5465855,158.1501231,180.8557236
ENSG00000164889,SLC4A2,179.9263844,-0.878825247,0.248454899,-3.537162084,0.000404451,0.004708653,266.155806,211.8950441,221.1219118,102.9741393,144.7125309,132.6988741
ENSG00000253602,RN7SL260P,16.01808517,3.072122424,0.86886976,3.535768612,0.000406591,0.004730832,2.071251408,5.816726701,2.095942292,8.502451867,44.44742022,33.17471853
ENSG00000119335,SET,4841.866619,-0.646474594,0.18290093,-3.53456155,0.000408452,0.004747024,6114.334158,6046.902886,5564.726784,2879.497032,4241.110817,4204.628035
ENSG00000144668,ITGA9,2121.065044,0.530362253,0.15004967,3.534577924,0.000408427,0.004747024,1588.64983,1810.663926,1806.702255,2293.77257,2546.940544,2679.661135
ENSG00000100941,PNN,1111.437895,-0.668552823,0.189455842,-3.528805528,0.00041744,0.004848687,1345.27779,1393.521525,1353.97872,741.6027462,757.6734655,1076.573124
ENSG00000120656,TAF12,139.4906167,-0.941455555,0.266822199,-3.528400411,0.000418079,0.004853323,204.0182637,175.332762,170.8192968,75.57734993,110.6017201,100.5943078
ENSG00000213239,NPM1P32,345.1821521,-0.716400494,0.203081773,-3.527645464,0.000419273,0.004864389,455.6753099,403.0160643,428.6201987,229.5662004,246.0113026,308.2038366
ENSG00000200408,RNA5SP74,14.83188916,2.629223847,0.745417206,3.527184276,0.000420004,0.004870073,2.071251408,4.985765743,5.239855729,18.89433748,29.97616712,27.82395747
ENSG00000261236,BOP1,105.2862586,-0.988217757,0.280199247,-3.526839443,0.000420552,0.004873622,137.7382187,127.1370265,155.0997296,63.29603056,69.25528266,79.19126358
ENSG00000177283,FZD8,39.19883427,2.736664339,0.776125159,3.526060596,0.00042179,0.004885175,11.39188275,14.95729723,4.191884583,159.6571517,28.94250619,16.05228316
ENSG00000144895,EIF2A,190.6889787,-0.804638945,0.228292749,-3.524592647,0.000424134,0.004906697,224.7307778,229.3452242,273.5204691,127.536778,149.8808356,139.1197874
ENSG00000156467,UQCRB,832.901558,-0.7143155,0.202660508,-3.52469016,0.000423978,0.004906697,1070.836978,1086.065971,947.3659158,513.9259795,581.9511065,797.2633968
ENSG00000158987,RAPGEF6,220.0861819,-0.777808223,0.220708595,-3.52414106,0.000424858,0.004912253,283.761443,242.6405995,308.1035169,175.7173386,152.9818184,157.3123749
ENSG00000111642,CHD4,4485.68635,-0.513140504,0.145722826,-3.521346102,0.000429362,0.00495865,5441.17745,5210.956163,5172.785576,3317.845662,3670.529981,4100.823271
ENSG00000186185,KIF18B,118.160998,-1.047569872,0.297485434,-3.52141568,0.000429249,0.00495865,113.9188275,172.0089181,191.7787197,75.57734993,76.49090921,79.19126358
ENSG00000165724,ZMYND19,441.8845567,-0.762756978,0.216638672,-3.52087174,0.000430131,0.00496469,542.667869,560.0676852,564.8564476,241.8475198,356.6130227,385.2547958
ENSG00000162430,SELENON,75.29840434,-1.13752983,0.323153486,-3.520091467,0.000431398,0.004976475,102.5269447,93.89858817,114.2288549,42.51225933,55.8176905,42.80608842
ENSG00000107554,DNMBP,51.18244623,1.678336991,0.476921945,3.519102041,0.00043301,0.004992221,34.17564824,18.28114106,20.95942292,120.9237599,49.61572489,63.13898042
ENSG00000100591,AHSA1,972.7592529,-0.656068447,0.186466363,-3.518427858,0.000434112,0.004999216,1201.325817,1113.487683,1255.469433,597.0610644,824.8614263,844.3500941
ENSG00000141753,IGFBP4,1355.882554,0.645203794,0.183374658,3.51850032,0.000433993,0.004999216,1053.231341,1176.640715,942.1260601,1349.055696,1778.93047,1835.311041
ENSG00000138182,KIF20B,199.9457671,-0.829767965,0.235862755,-3.518011839,0.000434793,0.005002125,235.0870349,269.2313501,263.0407576,117.1448924,166.4194106,148.7511573
ENSG00000214192,UBE2V1P2,58.15240723,-1.27151992,0.36143558,-3.517971091,0.00043486,0.005002125,91.13506197,78.11032998,77.54986479,37.78867496,26.87518432,37.45532737
ENSG00000125827,TMX4,2591.275652,0.705473596,0.200543742,3.517804091,0.000435133,0.005002425,1858.948139,2045.825877,2004.768802,2381.63124,3249.82998,4006.649876
ENSG00000015592,STMN4,87.99893583,1.092659696,0.310669734,3.517110224,0.000436273,0.005009818,50.74565951,49.85765743,68.11812448,109.5871574,111.635381,138.0496352
ENSG00000092841,MYL6,2035.109186,-0.595392837,0.169278373,-3.517241028,0.000436058,0.005009818,2485.50169,2508.67113,2352.695222,1367.005317,1589.770518,1907.011239
ENSG00000196504,PRPF40A,1104.596837,-0.653404563,0.185811773,-3.516486347,0.000437299,0.005018753,1342.170913,1324.551766,1384.369884,673.5831312,904.4533183,998.4520124
ENSG00000267293,ENSG00000267293,156.290743,-0.859753856,0.244555304,-3.515580499,0.000438794,0.005033046,211.2676437,187.7971763,205.4023446,96.36112116,109.5680591,127.348113
ENSG00000100504,PYGL,39.02097789,1.682536297,0.478744153,3.514479051,0.000440617,0.005051096,23.8193912,19.11210202,12.57565375,38.73339184,69.25528266,70.63004589
ENSG00000090674,MCOLN1,235.1296119,0.803862054,0.22883647,3.512823164,0.000443372,0.005079796,177.0919954,150.4039333,186.538864,247.515821,313.1992634,336.0277941
ENSG00000260682,RN7SKP176,34.884274,1.769303993,0.503857006,3.511520077,0.000445552,0.005101871,10.35625704,14.12633627,23.05536521,37.78867496,65.12063892,58.85837158
ENSG00000238045,MVP-DT,51.65319439,2.707463735,0.771369528,3.509943854,0.000448201,0.005129302,15.53438556,14.12633627,11.5276826,224.842616,29.97616712,13.91197874
ENSG00000153201,RANBP2,2215.907963,-0.518835085,0.147912587,-3.507714208,0.000451974,0.005167399,2605.634272,2620.019898,2604.208297,1613.576421,1894.700494,1957.308393
ENSG00000163444,TMEM183A,327.019591,-0.762329529,0.217331893,-3.507674456,0.000452042,0.005167399,439.1052986,435.4235416,359.454103,202.1694111,288.3914009,237.5737907
ENSG00000201628,RNU4-7P,27.68259348,2.27117734,0.647591793,3.507112605,0.000452997,0.005174756,2.071251408,11.6334534,14.67159604,27.39678935,57.88501237,52.43745831
ENSG00000228532,SUMO2P21,78.65483307,-1.241689284,0.354060762,-3.506994894,0.000453198,0.005174756,125.3107102,101.3772368,104.7971146,30.23093997,60.98599518,49.22700168
ENSG00000143320,CRABP2,21.48374505,3.954291735,1.128087793,3.505304957,0.000456085,0.005204775,5.178128521,1.661921914,1.047971146,110.5318743,6.201965612,4.280608842
ENSG00000248288,ENSG00000248288,65.67395015,-1.344190929,0.383576852,-3.504358834,0.000457708,0.005220354,69.38692218,107.1939635,105.8450857,25.5073556,46.51474209,39.59563179
ENSG00000119772,DNMT3A,717.6246921,-0.570982502,0.162947795,-3.504082402,0.000458184,0.005222827,869.9255915,816.834621,886.5835894,536.5991845,563.3452097,632.4599564
ENSG00000267751,BSG-AS1,14.93386102,2.973976927,0.848842377,3.503567927,0.00045907,0.005229975,4.142502817,0,6.287826875,25.5073556,25.84152338,27.82395747
ENSG00000114251,WNT5A,57.5730875,1.48639477,0.42431511,3.503044637,0.000459972,0.005237307,45.56753099,26.59075063,18.86348063,104.863573,68.22162173,81.331568
ENSG00000169714,CNBP,5078.477483,-0.628746849,0.17950384,-3.502693021,0.00046058,0.00524127,6340.100561,6424.15916,5738.689995,3145.907191,4101.566591,4720.4414
ENSG00000096080,MRPS18A,239.935127,-0.823152584,0.235099385,-3.501296205,0.000463001,0.005265853,321.0439683,292.4982569,306.0075746,154.9335674,145.7461919,219.3812032
ENSG00000112029,FBXO5,99.16671649,-0.986775391,0.281855104,-3.501002385,0.000463512,0.005268696,115.9900789,137.9395189,141.4761047,66.13018119,69.25528266,64.20913263
ENSG00000218283,MORF4L1P1,664.585789,-0.633456935,0.181032166,-3.499140224,0.000466761,0.005302647,863.7118373,790.2438703,770.2587922,436.4591958,576.7828019,550.0582362
ENSG00000182836,PLCXD3,383.7506278,-0.662413755,0.18936505,-3.498078204,0.000468624,0.005320815,502.2784665,484.4502381,424.4283141,327.8167553,285.2904181,278.2395747
ENSG00000277987,LINC02351,50.13936954,2.833912911,0.810712679,3.495582326,0.000473029,0.005367811,7.24937993,9.971531487,19.91145177,222.9531823,27.90884525,12.84182653
ENSG00000169026,SLC49A3,56.05495119,1.272201148,0.364025557,3.494812719,0.000474395,0.005380289,34.17564824,29.91459446,34.58304781,93.52697053,70.2889436,73.84050252
ENSG00000204850,ENSG00000204850,214.695455,0.919578691,0.263170336,3.494233825,0.000475424,0.005388944,138.7738444,167.8541134,138.3321913,205.0035617,352.4783789,285.7306402
ENSG00000102871,TRADD,47.06100218,1.409377819,0.403421357,3.493562736,0.000476621,0.005399477,19.67688838,29.0836335,28.29522094,66.13018119,58.91867331,80.26141579
ENSG00000226137,BAIAP2-DT,216.1032908,3.030622063,0.867692147,3.492738842,0.000478094,0.005413126,18.64126268,105.5320416,16.76753833,251.2946885,451.7098287,452.674385
ENSG00000136874,STX17,270.569399,1.066310338,0.305559453,3.489698413,0.000483566,0.005472016,137.7382187,159.5445038,227.4097386,256.0182729,319.401229,523.3044309
ENSG00000284601,ENSG00000284601,22.64431272,3.696601475,1.059376487,3.489412423,0.000484084,0.005474807,2.071251408,2.492882872,5.239855729,113.3660249,4.134643741,8.561217684
ENSG00000065427,KARS1,1106.836957,-0.555562711,0.159231935,-3.489015625,0.000484803,0.005479872,1387.738444,1240.624709,1323.587557,815.2906623,880.6791168,993.1012513
ENSG00000119396,RAB14,710.0378704,-0.71865222,0.206043167,-3.48787213,0.000486881,0.005497209,889.6024799,780.2723388,979.8530214,414.7307077,564.3788706,631.3898042
ENSG00000254076,ENSG00000254076,138.2966511,-0.953215871,0.273286117,-3.487977655,0.000486689,0.005497209,160.5219842,160.3754647,226.3617675,89.74810304,86.82751856,105.9450688
ENSG00000123454,DBH,75.13730893,1.873685873,0.537349508,3.486903487,0.000488648,0.005513598,25.89064261,39.05516499,31.43913438,35.89924122,101.2987717,217.2408987
ENSG00000163064,EN1,47.87801315,2.230061664,0.639576748,3.486777266,0.000488878,0.005513598,38.31815106,4.154804786,8.383769167,73.68791618,58.91867331,103.8047644
ENSG00000254951,ENSG00000254951,41.77672897,5.778193094,1.657253833,3.486607169,0.000489189,0.005514026,0,3.323843829,1.047971146,3.778867496,163.3184278,79.19126358
ENSG00000198561,CTNND1,466.2602999,-0.802449496,0.230165182,-3.486406967,0.000489556,0.005515078,694.9048475,609.0943816,473.6829579,269.2443091,411.3970522,339.2382507
ENSG00000122965,RBM19,203.3304642,-0.818814183,0.235013167,-3.484120453,0.000493757,0.00555931,263.0489289,215.2188879,300.7677189,156.8230011,136.4432435,147.681005
ENSG00000261609,GAN,145.967001,-0.827115932,0.237411561,-3.483890711,0.000494181,0.005560984,183.3057496,190.2900592,186.538864,108.6424405,107.5007373,99.52415558
ENSG00000007372,PAX6,181.8721509,1.607643724,0.461497155,3.483539837,0.000494829,0.005565178,74.5650507,108.0249244,86.98160511,542.2674857,118.8710076,160.5228316
ENSG00000288887,ENSG00000288887,15.70814686,2.666716384,0.76559645,3.483188023,0.00049548,0.005569396,2.071251408,8.309609572,2.095942292,29.2862231,28.94250619,23.54334863
ENSG00000133703,KRAS,617.3180519,-0.583149746,0.167457968,-3.482364876,0.000497006,0.005580336,749.7930099,685.5427897,785.9783594,456.2982502,514.7631458,511.5327566
ENSG00000135316,SYNCRIP,2331.672875,-0.631686069,0.181388088,-3.482511323,0.000496734,0.005580336,2753.728748,2744.664042,3003.485304,1456.75342,1845.084769,2186.320966
ENSG00000206418,RAB12,331.0347497,-0.761578249,0.218750337,-3.481495199,0.000498623,0.005595378,405.9652761,408.00183,434.9080255,188.9433748,259.4488947,288.9410968
ENSG00000150093,ITGB1,2064.132159,-0.566795486,0.162849295,-3.480490884,0.000500496,0.005613279,2438.898533,2471.277887,2482.643645,1430.301347,1631.116956,1930.554588
ENSG00000224023,EDRF1-DT,83.51614855,1.203818037,0.345920814,3.480039326,0.00050134,0.005619628,32.10439683,56.50534509,62.87826875,111.4765911,105.4334154,132.6988741
ENSG00000165891,E2F7,83.32103305,-1.123368469,0.322849297,-3.479544415,0.000502267,0.005620661,113.9188275,103.0391587,125.7565375,54.7935787,39.27911554,63.13898042
ENSG00000224910,LINC01766,18.03478878,2.241230225,0.644091714,3.479675606,0.000502021,0.005620661,6.213754225,8.309609572,4.191884583,26.45207247,33.07714993,29.96426189
ENSG00000247982,LINC00926,18.86829819,3.36846095,0.968060619,3.479597129,0.000502168,0.005620661,2.071251408,6.647687658,1.047971146,80.3009343,11.37027029,11.77167432
ENSG00000076604,TRAF4,456.4821746,-0.689360396,0.198155642,-3.478883509,0.000503507,0.005627358,573.7366401,560.8986461,555.4247073,278.6914779,374.1852586,395.9563179
ENSG00000077147,TM9SF3,887.0958486,-0.551524909,0.158546488,-3.47863213,0.00050398,0.005627358,1032.518827,1053.658494,1077.314338,646.1863419,735.9665859,776.9305048
ENSG00000167323,STIM1,314.3365231,-0.650545465,0.18700398,-3.478778708,0.000503704,0.005627358,395.609019,373.9324308,382.5094682,236.1792185,237.7420151,260.0469871
ENSG00000205571,SMN2,123.8059854,-0.913209891,0.262491731,-3.479004409,0.00050328,0.005627358,183.3057496,160.3754647,141.4761047,83.13508492,87.8611795,86.68232905
ENSG00000126254,RBM42,213.7924229,-0.758728438,0.21817822,-3.477562686,0.000505995,0.005646195,293.0820743,270.8932721,242.0813347,148.3205492,156.0828012,172.2945059
ENSG00000214009,PCNAP3,59.56958515,-1.23776618,0.355941761,-3.47744018,0.000506226,0.005646195,83.88568204,69.80072041,97.46131656,36.84395809,34.11081086,35.31502295
ENSG00000174279,EVX2,102.7324891,1.298929357,0.37384002,3.474559406,0.000511693,0.005704022,83.88568204,52.35054031,41.91884583,92.58225366,181.9243246,163.7332882
ENSG00000011007,ELOA,321.8730918,-0.720652043,0.207447859,-3.473894821,0.000512962,0.005715014,417.3571588,375.5943527,408.7087469,203.1141279,243.9439807,282.5201836
ENSG00000163541,SUCLG1,276.0851739,-0.730297534,0.210250167,-3.473469455,0.000513776,0.005720925,364.5402479,307.4555542,361.5500453,187.9986579,198.4628996,236.5036385
ENSG00000224097,ENSG00000224097,87.64742991,-1.123217936,0.3233935,-3.473223596,0.000514247,0.005723014,129.453213,103.0391587,127.8524798,46.29112683,47.54840302,71.7001981
ENSG00000055609,KMT2C,1115.496403,-0.571726766,0.16461938,-3.473022237,0.000514633,0.005724155,1289.354002,1298.791976,1412.665105,783.1702886,1004.718429,904.2786179
ENSG00000268038,LINC01785,71.74726788,-5.740892608,1.653415476,-3.47214157,0.000516324,0.005739806,186.4126268,235.1619509,1.047971146,4.72358437,2.067321871,1.07015221
ENSG00000144559,TAMM41,93.12507718,-1.224819709,0.352885668,-3.470868387,0.000518778,0.005763917,124.2750845,108.0249244,159.2916142,69.90904868,34.11081086,63.13898042
ENSG00000263312,LINC01975,64.8302334,1.81630657,0.523476212,3.469702209,0.000521036,0.005785816,53.85253662,11.6334534,20.95942292,68.96433181,143.67887,89.89278568
ENSG00000065548,ZC3H15,1158.560687,-0.603139969,0.173844082,-3.46943055,0.000521563,0.005788488,1456.08974,1388.53576,1346.642922,756.7182161,968.5402963,1034.837188
ENSG00000002746,HECW1,87.32196826,1.584713969,0.456822578,3.468992218,0.000522415,0.005791576,38.31815106,54.84342318,37.72696125,229.5662004,98.19778885,65.27928484
ENSG00000155980,KIF5A,872.6396163,0.583823057,0.168296271,3.469019564,0.000522361,0.005791576,712.5104845,742.8790958,639.262399,938.103856,1040.896562,1162.185301
ENSG00000198225,FKBP1C,143.5089402,-0.830130534,0.239414016,-3.467343089,0.000525631,0.005824032,175.020744,193.613903,182.3469794,102.9741393,105.4334154,101.66446
ENSG00000233467,HAX1P1,672.951727,-0.631172611,0.182103682,-3.46600686,0.00052825,0.005849845,733.2229986,870.8470832,848.8566281,449.6852321,555.0759222,580.0224981
ENSG00000089154,GCN1,832.3150839,-0.567502295,0.163753413,-3.465590632,0.000529068,0.005855698,1040.803833,889.1282242,1052.16303,627.2920044,704.9567578,679.5466537
ENSG00000011260,UTP18,113.0596745,-0.953478705,0.275160904,-3.465167798,0.000529901,0.0058617,161.5576099,154.558738,130.9963932,67.07489806,78.55823108,85.61217684
ENSG00000168566,SNRNP48,5413.320786,0.617145191,0.178112547,3.464917003,0.000530395,0.005863958,4579.536864,3884.742475,4354.320111,5177.04847,7403.079618,7081.197177
ENSG00000076685,NT5C2,570.8036498,-0.669720385,0.193456389,-3.461867494,0.000536441,0.005927558,717.688613,646.4876247,738.8196578,442.1274971,362.8149883,516.8835177
ENSG00000134318,ROCK2,1212.135058,-0.604812792,0.174751988,-3.460978039,0.000538217,0.005943925,1492.33664,1447.533987,1447.248152,786.9491561,995.4154806,1103.326929
ENSG00000230170,HNRNPA1P28,153.9529639,-0.929497449,0.268684838,-3.459433942,0.000541312,0.005974843,216.4457722,204.4163955,184.4429217,79.35621742,109.5680591,129.4884175
ENSG00000131055,COX4I2,15.08874912,-2.719485389,0.786520111,-3.457617104,0.000544975,0.006011992,21.74813979,22.43594585,34.58304781,7.557734993,2.067321871,2.140304421
ENSG00000027847,B4GALT7,175.0115341,1.111317008,0.321526623,3.456376323,0.00054749,0.00603644,122.2038331,115.5035731,94.31740313,150.209983,345.2427524,222.5916598
ENSG00000130520,LSM4,286.4595204,0.783990387,0.226864378,3.455766808,0.00054873,0.006046805,266.155806,184.4733325,181.2990082,385.4444846,351.444718,349.9397728
ENSG00000164548,TRA2A,200.2751853,-0.849152044,0.245736195,-3.455543221,0.000549185,0.006048523,312.7589627,229.3452242,230.5536521,123.7579105,144.7125309,160.5228316
ENSG00000206979,SNORD61,12.10724451,2.89748696,0.83866729,3.454870595,0.000550557,0.006060327,1.035625704,3.323843829,4.191884583,19.83905436,19.63955777,24.61350084
ENSG00000248801,C8orf34-AS1,39.28520049,2.31042668,0.66884496,3.45435313,0.000551615,0.006068662,17.60563697,16.61921914,5.239855729,133.2050792,33.07714993,29.96426189
ENSG00000156453,PCDH1,1767.751897,-0.532986814,0.154321176,-3.453750332,0.000552849,0.006078931,2132.353325,1958.574976,2180.827955,1295.206834,1446.091648,1593.456641
ENSG00000287918,ENSG00000287918,110.4053504,1.396027492,0.404252497,3.453355272,0.000553659,0.006084529,82.85005634,46.5338136,53.44652844,239.0133691,157.1164622,83.47187242
ENSG00000072501,SMC1A,2032.29688,-0.555050212,0.16074264,-3.453036561,0.000554314,0.006087461,2316.6947,2540.247646,2397.757982,1398.180974,1734.483049,1806.416931
ENSG00000103769,RAB11A,547.1685006,-0.692271805,0.200488112,-3.452931942,0.000554529,0.006087461,714.5817359,695.5143212,617.2550049,330.6509059,443.4405412,481.5684947
ENSG00000093100,ENSG00000093100,2501.463702,0.974856131,0.282358704,3.452544994,0.000555325,0.00608958,1694.283652,1949.434406,1416.856989,1782.680741,4569.814995,3595.711427
ENSG00000141503,MINK1,439.7981705,-0.685060226,0.198421719,-3.452546571,0.000555322,0.00608958,525.062232,545.9413489,555.4247073,285.304496,321.4685509,405.5876878
ENSG00000197265,GTF2E2,229.151876,-0.955615593,0.276824865,-3.452058367,0.000556327,0.006097263,365.5758736,270.8932721,270.3765556,105.8082899,166.4194106,195.8378545
ENSG00000185963,BICD2,494.2256591,-0.614073745,0.177894302,-3.451902262,0.000556649,0.006097484,600.6629084,598.2918892,594.1996397,342.9322253,396.9257991,432.341493
ENSG00000139496,NUP58,380.1204313,-0.647873367,0.187711604,-3.451429489,0.000557625,0.006104865,453.6040584,426.2829711,512.4578903,286.2492128,283.2230963,318.9053587
ENSG00000116489,CAPZA1,438.2184412,-0.695708323,0.201592459,-3.451063228,0.000558383,0.006109844,578.9147687,523.5054031,522.9376018,298.5305322,297.6943494,407.7279922
ENSG00000188483,IER5L,224.6402585,-0.811857104,0.235313724,-3.4501052,0.000560368,0.006128249,298.2602028,252.612131,308.1035169,176.6620555,129.2076169,182.996028
ENSG00000184058,TBX1,73.59050693,1.471400481,0.426509319,3.449867132,0.000560863,0.006130337,30.03314542,53.18150126,33.53507667,164.3807361,94.06314511,66.34943705
ENSG00000081800,SLC13A1,280.9498343,1.050785187,0.304783359,3.44764619,0.000565494,0.00617762,107.7050732,201.9235126,238.9374213,317.4248697,485.8206396,333.8874897
ENSG00000170089,ENSG00000170089,64.8930556,-1.187998651,0.344614176,-3.447329602,0.000566157,0.006181521,92.17068768,83.09609572,95.36537427,35.89924122,48.58206396,34.24487074
ENSG00000288926,ENSG00000288926,20.84597686,2.420873619,0.702375209,3.446695711,0.000567487,0.006192694,6.213754225,9.140570529,4.191884583,60.46187994,26.87518432,18.19258758
ENSG00000084090,STARD7,252.4802643,-0.754747038,0.219001556,-3.446309016,0.0005683,0.00619487,342.7921081,336.5391877,271.4245268,165.325453,192.260934,206.5393766
ENSG00000091527,CDV3,1037.315319,-0.619605232,0.179787442,-3.446320979,0.000568275,0.00619487,1253.107102,1194.090896,1322.539586,669.8042637,837.2653576,947.0847063
ENSG00000146574,CCZ1B,322.9278311,-0.720801072,0.209175834,-3.445909882,0.00056914,0.006197338,444.2834271,395.5374156,365.7419299,210.6718629,237.7420151,283.5903358
ENSG00000244953,ENSG00000244953,470.9614242,1.248771974,0.362378822,3.446040159,0.000568866,0.006197338,239.2295377,313.2722809,284.0001805,305.1435503,554.0422613,1130.080734
ENSG00000130935,NOL11,246.6641753,-0.808177742,0.234587122,-3.445107023,0.000570833,0.006212426,300.3314542,254.2740529,387.749324,176.6620555,172.6213762,188.346789
ENSG00000011009,LYPLA2,271.5380518,-0.759688929,0.220558005,-3.444395179,0.000572339,0.006225453,318.9727169,367.2847431,337.446709,161.5465855,216.0351355,227.9424208
ENSG00000112640,PPP2R5D,311.9199097,-0.663570494,0.19267452,-3.443997128,0.000573182,0.00623127,402.8583989,376.4253136,367.8378722,221.0637485,262.5498776,240.7842474
ENSG00000166913,YWHAB,862.4722501,-0.544654733,0.158200436,-3.44281437,0.000575694,0.006248806,1076.015107,959.7599056,1034.347521,655.6335106,694.6201485,754.4573084
ENSG00000174721,FGFBP3,27.15812531,2.433442148,0.7068172,3.442816825,0.000575689,0.006248806,7.24937993,10.80249244,7.335798021,93.52697053,25.84152338,18.19258758
ENSG00000224785,ENSG00000224785,149.4086847,-0.965952454,0.280571686,-3.442800905,0.000575723,0.006248806,194.6976324,226.8523413,170.8192968,77.46678368,98.19778885,128.4182653
ENSG00000224078,SNHG14,326.9444534,1.156672356,0.336038498,3.442082864,0.000577253,0.006262052,209.1963923,199.4306297,199.1145177,755.7734993,304.9299759,293.2217057
ENSG00000128805,ARHGAP22,122.1614598,1.54513997,0.449015727,3.441171163,0.000579202,0.006279818,79.74317923,70.63168136,36.6789901,323.0931709,114.7363638,108.0853733
ENSG00000175467,SART1,243.22843,-0.857388329,0.249240903,-3.439998483,0.000581717,0.006303707,313.7945884,346.5107192,279.8082959,182.3303567,126.1066341,210.8199855
ENSG00000166266,CUL5,472.1477425,-0.675508678,0.196379558,-3.439811576,0.000582119,0.00630468,599.6272827,599.1228502,542.8490535,314.5907191,340.0744477,436.6221019
ENSG00000103035,PSMD7,1309.476521,-0.543246394,0.157948216,-3.439395572,0.000583015,0.006310993,1532.726042,1519.827591,1606.539767,954.1640428,1045.031206,1198.570476
ENSG00000234241,ENSG00000234241,220.7525197,-0.7428561,0.216022641,-3.438788166,0.000584324,0.006321781,280.6545658,263.4146234,285.0481517,152.0994167,188.1262902,155.1720705
ENSG00000225818,ENSG00000225818,22.90630207,2.056760074,0.598211582,3.438181635,0.000585635,0.006332567,10.35625704,4.985765743,11.5276826,26.45207247,42.38009835,41.73593621
ENSG00000136720,HS6ST1,290.8452541,-0.653163955,0.190007712,-3.437565489,0.000586969,0.006343597,368.6827507,352.3274459,345.8304781,234.2897848,217.0687964,226.8722686
ENSG00000131914,LIN28A,190.4023376,-0.768446188,0.223561498,-3.437292179,0.000587561,0.006346606,264.0845546,233.500029,222.1698829,132.2603624,140.5778872,149.8213095
ENSG00000099381,SETD1A,2904.641474,0.624846613,0.181800541,3.436989842,0.000588218,0.006350299,2094.035174,2586.78146,2174.540128,3777.922779,3966.157009,2828.412292
ENSG00000233370,ACTR1AP1,140.2664226,-0.990379251,0.288166279,-3.43683256,0.000588559,0.006350593,176.0563697,176.9946839,206.4503157,65.18546431,100.2651107,116.6465909
